_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
139,recon_debug,autonomous,140,1.4,-3.609589600935578,140,8.2,recon_debug,-3.609589600935578,3.609589600935578,7.839041039906442,3.609589600935578,-1.0,18.0,autonomous,DIAG_STEER,697,140,7.5,recon_debug,7.969133192930215,False,18.765327717208617,autonomous,DIAG_MOTOR,698,0.55,True,0.0,,91,0.7616777618726095,0.7195377349853516,0.6716761754862234,0.09000158638638608,0.037475474178791046,0.033391379,DIAG_NAV,700,avoidance,10.313113145530224,12.090171158752021,0.0,83.0,18.765327717208617,3.609589600935578,3.609589600935578,10.313113145530224,140,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,701
140,recon_debug,autonomous,141,1.4,-3.6104789907112713,141,8.2,recon_debug,-3.6104789907112713,3.6104789907112713,7.838952100928872,3.6104789907112713,-1.0,18.0,autonomous,DIAG_STEER,702,141,7.5,recon_debug,7.969124467477492,False,18.764978699099668,autonomous,DIAG_MOTOR,703,0.55,True,0.0,,91,0.7616266012191772,0.7201525568962097,0.6747567358613014,0.08686986535787583,0.03737382963299751,0.056233038000000006,DIAG_NAV,705,avoidance,10.315654259175062,12.145621245503424,0.0,84.0,18.764978699099668,3.6104789907112713,3.6104789907112713,10.315654259175062,141,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,706
141,recon_debug,autonomous,142,1.4,-3.610012146644294,142,8.2,recon_debug,-3.610012146644294,3.610012146644294,7.83899878533557,3.610012146644294,-1.0,18.0,autonomous,DIAG_STEER,707,142,7.5,recon_debug,7.969129047500725,False,18.765161900028982,autonomous,DIAG_MOTOR,708,0.55,True,0.0,,91,0.7591463668005807,0.7189543843269348,0.6686592886031342,0.09048707819744653,0.037427183240652084,0.002960119,DIAG_NAV,710,avoidance,10.314320418983698,12.035867194856415,0.0,83.0,18.765161900028982,3.610012146644294,3.610012146644294,10.314320418983698,142,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,711
142,recon_debug,autonomous,143,1.4,-3.6116348551586266,143,8.2,recon_debug,-3.6116348551586266,3.6116348551586266,7.838836514484137,3.6116348551586266,-1.0,18.0,autonomous,DIAG_STEER,712,143,7.5,recon_debug,7.9691131277467395,False,18.76452510986957,autonomous,DIAG_MOTOR,713,0.55,True,0.0,,91,0.7554177829197475,0.7196663618087769,0.6675694290867873,0.08784835383296014,0.03724173083901405,0.024737124000000003,DIAG_NAV,715,avoidance,10.318956729024649,12.016249723562172,0.0,84.0,18.76452510986957,3.6116348551586266,3.6116348551586266,10.318956729024649,143,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,716
143,recon_debug,autonomous,144,1.4,-3.6116605084389444,144,8.2,recon_debug,-3.6116605084389444,3.6116605084389444,7.838833949156105,3.6116605084389444,-1.0,18.0,autonomous,DIAG_STEER,717,144,7.5,recon_debug,7.969112876072512,False,18.764515042900477,autonomous,DIAG_MOTOR,718,0.55,True,0.0,,91,0.7565070424761091,0.7200626730918884,0.6652638246490508,0.09124321782705831,0.037238799035549164,0.050478936,DIAG_NAV,720,avoidance,10.319030024111271,11.974748843682914,0.0,84.0,18.764515042900477,3.6116605084389444,3.6116605084389444,10.319030024111271,144,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,721
144,recon_debug,autonomous,145,1.4,-3.6108119618147607,145,8.2,recon_debug,-3.6108119618147607,3.6108119618147607,7.838918803818523,3.6108119618147607,-1.0,18.0,autonomous,DIAG_STEER,722,145,7.5,recon_debug,7.969121200829166,False,18.764848033166633,autonomous,DIAG_MOTOR,723,0.55,True,0.0,,91,0.7607458846436607,0.7200592160224915,0.6723510721491442,0.08839481249451638,0.037335775792598724,0.021240557,DIAG_NAV,725,avoidance,10.316605605185032,12.102319298684597,0.0,84.0,18.764848033166633,3.6108119618147607,3.6108119618147607,10.316605605185032,145,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,726
145,recon_debug,autonomous,146,1.4,-3.612013395875692,146,8.2,recon_debug,-3.612013395875692,3.612013395875692,7.83879866041243,3.612013395875692,-1.0,18.0,autonomous,DIAG_STEER,727,146,7.5,recon_debug,7.969109414032887,False,18.76437656131545,autonomous,DIAG_MOTOR,728,0.55,True,0.0,,91,0.7566345146724156,0.7202343940734863,0.6655671341266451,0.09106738054577042,0.037198469042778015,0.044354875,DIAG_NAV,730,avoidance,10.32003827393055,11.980208414279613,0.0,84.0,18.76437656131545,3.612013395875692,3.612013395875692,10.32003827393055,146,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,731
146,recon_debug,autonomous,147,1.4,-3.6092771654948588,147,8.2,recon_debug,-3.6092771654948588,3.6092771654948588,7.8390722834505135,3.6092771654948588,-1.0,18.0,autonomous,DIAG_STEER,732,147,7.5,recon_debug,7.969136258111243,False,18.76545032444975,autonomous,DIAG_MOTOR,733,0.55,True,0.0,,91,0.7593795367649623,0.7193294167518616,0.6677806121503271,0.09159892461463517,0.037511181086301804,0.025273368,DIAG_NAV,735,avoidance,10.312220472842455,12.020051018705889,0.0,83.0,18.76545032444975,3.6092771654948588,3.6092771654948588,10.312220472842455,147,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,736
147,recon_debug,autonomous,148,1.4,-3.611846535466611,148,8.2,recon_debug,-3.611846535466611,3.611846535466611,7.838815346453338,3.611846535466611,-1.0,18.0,autonomous,DIAG_STEER,737,148,7.5,recon_debug,7.969111051034627,False,18.764442041385074,autonomous,DIAG_MOTOR,738,0.55,True,0.0,,91,0.75574323620115,0.7198126912117004,0.6679159371129104,0.08782729908823966,0.03721753880381584,0.014387355000000001,DIAG_NAV,740,avoidance,10.319561529904604,12.022486868032388,0.0,84.0,18.764442041385074,3.611846535466611,3.611846535466611,10.319561529904604,148,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,741
148,recon_debug,autonomous,149,1.4,-3.6106020743027325,149,8.2,recon_debug,-3.6106020743027325,3.6106020743027325,7.838939792569726,3.6106020743027325,-1.0,18.0,autonomous,DIAG_STEER,742,149,7.5,recon_debug,7.969123259952863,False,18.764930398114537,autonomous,DIAG_MOTOR,743,0.55,True,0.0,,91,0.7577903713498797,0.7204045653343201,0.6704328324113573,0.08735753893852234,0.03735976293683052,0.037940465,DIAG_NAV,745,avoidance,10.316005926579237,12.067790983404432,0.0,83.0,18.764930398114537,3.6106020743027325,3.6106020743027325,10.316005926579237,149,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,746
149,recon_debug,autonomous,150,1.4,-3.611839494667947,150,8.2,recon_debug,-3.611839494667947,3.611839494667947,7.838816050533205,3.611839494667947,-1.0,18.0,autonomous,DIAG_STEER,747,150,7.5,recon_debug,7.969111120109129,False,18.764444804365155,autonomous,DIAG_MOTOR,748,0.55,True,0.0,,91,0.7516538833870607,0.7197313904762268,0.6636216099604088,0.08803227342665196,0.03721834346652031,0.009295595,DIAG_NAV,750,avoidance,10.319541413336992,11.945188979287357,0.0,84.0,18.764444804365155,3.611839494667947,3.611839494667947,10.319541413336992,150,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,751
150,recon_debug,autonomous,151,1.4,-3.6101751932874317,151,8.2,recon_debug,-3.6101751932874317,3.6101751932874317,7.838982480671256,3.6101751932874317,-1.0,18.0,autonomous,DIAG_STEER,752,151,7.5,recon_debug,7.969127447914339,False,18.76509791657357,autonomous,DIAG_MOTOR,753,0.55,True,0.0,,91,0.7576403362410409,0.7203688025474548,0.6719421602892024,0.0856981759518385,0.03740854933857918,0.032408799,DIAG_NAV,755,avoidance,10.31478626653552,12.094958885205642,0.0,84.0,18.76509791657357,3.6101751932874317,3.6101751932874317,10.31478626653552,151,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,756
151,recon_debug,autonomous,152,1.4,-3.6132141128182407,152,8.2,recon_debug,-3.6132141128182407,3.6132141128182407,7.838678588718175,3.6132141128182407,-1.0,18.0,autonomous,DIAG_STEER,757,152,7.5,recon_debug,7.969097634271972,False,18.763905370878906,autonomous,DIAG_MOTOR,758,0.55,True,0.0,,91,0.7582574452672686,0.7205780148506165,0.6696596380536045,0.08859780721366406,0.03706124424934387,0.027007731,DIAG_NAV,760,avoidance,10.323468893766403,12.053873484964882,0.0,84.0,18.763905370878906,3.6132141128182407,3.6132141128182407,10.323468893766403,152,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,761
152,recon_debug,autonomous,153,1.4,-3.6087168352678414,153,8.2,recon_debug,-3.6087168352678414,3.6087168352678414,7.839128316473215,3.6087168352678414,-1.0,18.0,autonomous,DIAG_STEER,762,153,7.5,recon_debug,7.969141755290365,False,18.76567021161459,autonomous,DIAG_MOTOR,763,0.55,True,0.0,,91,0.761259643567933,0.7199889421463013,0.6731041475219859,0.08815549604594708,0.037575218826532364,0.002835002,DIAG_NAV,765,avoidance,10.310619529336691,12.115874655395746,0.0,84.0,18.76567021161459,3.6087168352678414,3.6087168352678414,10.310619529336691,153,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,766
153,recon_debug,autonomous,154,1.4,-3.610492289997637,154,8.2,recon_debug,-3.610492289997637,3.610492289997637,7.838950771000236,3.610492289997637,-1.0,18.0,autonomous,DIAG_STEER,767,154,7.5,recon_debug,7.969124337003432,False,18.764973480137293,autonomous,DIAG_MOTOR,768,0.55,True,0.0,,91,0.7578259263719831,0.7206130623817444,0.6695564415838037,0.08826948478817939,0.03737230971455574,0.025227270000000003,DIAG_NAV,770,avoidance,10.315692257136106,12.052015948508465,0.0,84.0,18.764973480137293,3.610492289997637,3.610492289997637,10.315692257136106,154,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,771
154,recon_debug,autonomous,155,1.4,-3.610832464881241,155,8.2,recon_debug,-3.610832464881241,3.610832464881241,7.838916753511875,3.610832464881241,-1.0,18.0,autonomous,DIAG_STEER,772,155,7.5,recon_debug,7.969120999681658,False,18.764839987266303,autonomous,DIAG_MOTOR,773,0.55,True,0.0,,91,0.7609949360291163,0.7191211581230164,0.6732570114235082,0.08773792460560799,0.03733343258500099,0.048443294000000005,DIAG_NAV,775,avoidance,10.316664185374975,12.118626205623148,0.0,83.0,18.764839987266303,3.610832464881241,3.610832464881241,10.316664185374975,155,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,776
155,recon_debug,autonomous,156,1.4,-3.6110281730070706,156,8.2,recon_debug,-3.6110281730070706,3.6110281730070706,7.838897182699292,3.6110281730070706,-1.0,18.0,autonomous,DIAG_STEER,777,156,7.5,recon_debug,7.969119079666332,False,18.764763186653287,autonomous,DIAG_MOTOR,778,0.55,True,0.0,,91,0.7622252404689789,0.7200692296028137,0.6748692627251148,0.08735597774386406,0.037311065942049026,0.020489321,DIAG_NAV,780,avoidance,10.317223351448774,12.147646729052067,0.0,84.0,18.764763186653287,3.6110281730070706,3.6110281730070706,10.317223351448774,156,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,781
156,recon_debug,autonomous,157,1.4,-3.611652815714478,157,8.2,recon_debug,-3.611652815714478,3.611652815714478,7.838834718428552,3.611652815714478,-1.0,18.0,autonomous,DIAG_STEER,782,157,7.5,recon_debug,7.969112951542801,False,18.76451806171205,autonomous,DIAG_MOTOR,783,0.55,True,0.0,,91,0.7607880698310004,0.7199961543083191,0.6732341484891043,0.08755392134189606,0.0372396782040596,0.043284197,DIAG_NAV,785,avoidance,10.31900804489851,12.118214672803878,0.0,85.0,18.76451806171205,3.611652815714478,3.611652815714478,10.31900804489851,157,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,786
157,recon_debug,autonomous,158,1.4,-3.6088898237794633,158,8.2,recon_debug,-3.6088898237794633,3.6088898237794633,7.839111017622053,3.6088898237794633,-1.0,18.0,autonomous,DIAG_STEER,787,158,7.5,recon_debug,7.969140058168224,False,18.76560232672897,autonomous,DIAG_MOTOR,788,0.55,True,0.0,,91,0.7620052612490125,0.7199791073799133,0.6751815391994185,0.08682372204959393,0.037555448710918427,0.065700718,DIAG_NAV,790,avoidance,10.31111378222704,12.153267705589533,0.0,85.0,18.76560232672897,3.6088898237794633,3.6088898237794633,10.31111378222704,158,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,791
158,recon_debug,autonomous,159,1.4,-3.6113793654367323,159,8.2,recon_debug,-3.6113793654367323,3.6113793654367323,7.838862063456326,3.6113793654367323,-1.0,18.0,autonomous,DIAG_STEER,792,159,7.5,recon_debug,7.969115634255753,False,18.76462537023013,autonomous,DIAG_MOTOR,793,0.55,True,0.0,,91,0.7609825481971105,0.7202439308166504,0.6727940752108892,0.08818847298622132,0.0372709296643734,0.013697918000000002,DIAG_NAV,795,avoidance,10.318226758390665,12.110293353796006,0.0,83.0,18.76462537023013,3.6113793654367323,3.6113793654367323,10.318226758390665,159,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,796
159,recon_debug,autonomous,160,1.4,-3.6114165252074595,160,8.2,recon_debug,-3.6114165252074595,3.6114165252074595,7.8388583474792535,3.6114165252074595,-1.0,18.0,autonomous,DIAG_STEER,797,160,7.5,recon_debug,7.969115269695881,False,18.764610787835256,autonomous,DIAG_MOTOR,798,0.55,True,0.0,,91,0.7615494247939851,0.720023512840271,0.6740800778981711,0.08746934689581394,0.03726668283343315,0.022646016,DIAG_NAV,800,avoidance,10.318332929164171,12.133441402167081,0.0,84.0,18.764610787835256,3.6114165252074595,3.6114165252074595,10.318332929164171,160,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,801
160,recon_debug,autonomous,161,1.4,-3.6116605084389444,161,8.2,recon_debug,-3.6116605084389444,3.6116605084389444,7.838833949156105,3.6116605084389444,-1.0,18.0,autonomous,DIAG_STEER,802,161,7.5,recon_debug,7.969112876072512,False,18.764515042900477,autonomous,DIAG_MOTOR,803,0.55,True,0.0,,91,0.7564506445612226,0.7197412252426147,0.6656780056238008,0.09077263893742188,0.037238799035549164,0.05983115000000001,DIAG_NAV,805,avoidance,10.319030024111271,11.982204101228414,0.0,84.0,18.764515042900477,3.6116605084389444,3.6116605084389444,10.319030024111271,161,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,806
161,recon_debug,autonomous,162,1.4,-3.610284847207367,162,8.2,recon_debug,-3.610284847207367,3.610284847207367,7.838971515279263,3.610284847207367,-1.0,18.0,autonomous,DIAG_STEER,807,162,7.5,recon_debug,7.969126372142928,False,18.765054885717113,autonomous,DIAG_MOTOR,808,0.55,True,0.0,,91,0.759233352116176,0.7200018167495728,0.6719018899117197,0.08733146220445633,0.03739601746201515,0.0067558620000000005,DIAG_NAV,810,avoidance,10.315099563449621,12.094234018410955,0.0,84.0,18.765054885717113,3.610284847207367,3.610284847207367,10.315099563449621,162,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,811
162,recon_debug,autonomous,163,1.4,-3.6115660769864912,163,8.2,recon_debug,-3.6115660769864912,3.6115660769864912,7.83884339230135,3.6115660769864912,-1.0,18.0,autonomous,DIAG_STEER,812,163,7.5,recon_debug,7.969113802502291,False,18.764552100091667,autonomous,DIAG_MOTOR,813,0.55,True,0.0,,91,0.7609530869457457,0.7196305394172668,0.6735683357301686,0.08738475121557712,0.03724959120154381,0.029738133000000003,DIAG_NAV,815,avoidance,10.318760219961405,12.124230043143035,0.0,84.0,18.764552100091667,3.6115660769864912,3.6115660769864912,10.318760219961405,163,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,816
163,recon_debug,autonomous,164,1.4,-3.610640472732484,164,8.2,recon_debug,-3.610640472732484,3.610640472732484,7.838935952726751,3.610640472732484,-1.0,18.0,autonomous,DIAG_STEER,817,164,7.5,recon_debug,7.9691228832409955,False,18.76491532963983,autonomous,DIAG_MOTOR,818,0.55,True,0.0,,91,0.758587794644492,0.7197883129119873,0.671102663097637,0.08748513154685497,0.03735537454485893,0.0007703650000000001,DIAG_NAV,820,avoidance,10.316115636378527,12.079847935757465,0.0,84.0,18.76491532963983,3.610640472732484,3.610640472732484,10.316115636378527,164,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,821
164,recon_debug,autonomous,165,1.4,-3.6113793654367323,165,8.2,recon_debug,-3.6113793654367323,3.6113793654367323,7.838862063456326,3.6113793654367323,-1.0,18.0,autonomous,DIAG_STEER,822,165,7.5,recon_debug,7.969115634255753,False,18.76462537023013,autonomous,DIAG_MOTOR,823,0.55,True,0.0,,91,0.7607024394803577,0.7199938893318176,0.6724181441300445,0.08828429535031318,0.0372709296643734,0.020454854,DIAG_NAV,825,avoidance,10.318226758390665,12.103526594340801,0.0,83.0,18.76462537023013,3.6113793654367323,3.6113793654367323,10.318226758390665,165,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,826
165,recon_debug,autonomous,166,1.4,-3.611729025840759,166,8.2,recon_debug,-3.611729025840759,3.611729025840759,7.8388270974159235,3.611729025840759,-1.0,18.0,autonomous,DIAG_STEER,827,166,7.5,recon_debug,7.969112203875275,False,18.764488155010977,autonomous,DIAG_MOTOR,828,0.55,True,0.0,,91,0.7621415820386674,0.719735860824585,0.6747558080818918,0.08738577395677566,0.0372309684753418,0.047881062,DIAG_NAV,830,avoidance,10.319225788116455,12.145604545474054,0.0,84.0,18.764488155010977,3.611729025840759,3.611729025840759,10.319225788116455,166,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,831
166,recon_debug,autonomous,167,1.4,-3.6106506427749987,167,8.2,recon_debug,-3.6106506427749987,3.6106506427749987,7.8389349357224996,3.6106506427749987,-1.0,18.0,autonomous,DIAG_STEER,832,167,7.5,recon_debug,7.969122783466715,False,18.7649113386686,autonomous,DIAG_MOTOR,833,0.55,True,0.0,,91,0.7567239046096802,0.7209637761116028,0.6656423584649376,0.09108154614474259,0.03735421225428581,0.070235825,DIAG_NAV,835,avoidance,10.316144693642855,11.981562452368877,0.0,84.0,18.7649113386686,3.6106506427749987,3.6106506427749987,10.316144693642855,167,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,836
167,recon_debug,autonomous,168,1.4,-3.610898863524198,168,8.2,recon_debug,-3.610898863524198,3.610898863524198,7.83891011364758,3.610898863524198,-1.0,18.0,autonomous,DIAG_STEER,837,168,7.5,recon_debug,7.969120348270729,False,18.764813930829142,autonomous,DIAG_MOTOR,838,0.55,True,0.0,,91,0.7614626487096151,0.7199877500534058,0.674115223189195,0.08734742552042007,0.037325844168663025,0.018147779000000003,DIAG_NAV,840,avoidance,10.316853895783424,12.13407401740551,0.0,84.0,18.764813930829142,3.610898863524198,3.610898863524198,10.316853895783424,168,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,841
168,recon_debug,autonomous,169,1.4,-3.6132546951994295,169,8.2,recon_debug,-3.6132546951994295,3.6132546951994295,7.8386745304800565,3.6132546951994295,-1.0,18.0,autonomous,DIAG_STEER,842,169,7.5,recon_debug,7.969097236134218,False,18.76388944536871,autonomous,DIAG_MOTOR,843,0.55,True,0.0,,91,0.7567834768976484,0.7205677032470703,0.6656128342996458,0.09117064259800256,0.03705660626292229,0.04123468,DIAG_NAV,845,avoidance,10.323584843426943,11.981031017393624,0.0,84.0,18.76388944536871,3.6132546951994295,3.6132546951994295,10.323584843426943,169,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,846
169,recon_debug,autonomous,170,1.4,-3.610169717110693,170,8.2,recon_debug,-3.610169717110693,3.610169717110693,7.83898302828893,3.610169717110693,-1.0,18.0,autonomous,DIAG_STEER,847,170,7.5,recon_debug,7.969127501638952,False,18.76510006555808,autonomous,DIAG_MOTOR,848,0.55,True,0.0,,91,0.7605558766259087,0.7198806405067444,0.6723838157786264,0.08817206084728241,0.03740917518734932,0.012089241,DIAG_NAV,850,avoidance,10.314770620316267,12.102908684015276,0.0,84.0,18.76510006555808,3.610169717110693,3.610169717110693,10.314770620316267,170,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,851
170,recon_debug,autonomous,171,1.4,-3.6116605084389444,171,8.2,recon_debug,-3.6116605084389444,3.6116605084389444,7.838833949156105,3.6116605084389444,-1.0,18.0,autonomous,DIAG_STEER,852,171,7.5,recon_debug,7.969112876072512,False,18.764515042900477,autonomous,DIAG_MOTOR,853,0.55,True,0.0,,91,0.7564818467412676,0.7200983762741089,0.6679345529739346,0.08854729376733303,0.037238799035549164,0.035389503,DIAG_NAV,855,avoidance,10.319030024111271,12.022821953530823,0.0,84.0,18.764515042900477,3.6116605084389444,3.6116605084389444,10.319030024111271,171,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,856
171,recon_debug,autonomous,172,1.4,-3.6083396309986706,172,8.2,recon_debug,-3.6083396309986706,3.6083396309986706,7.839166036900132,3.6083396309986706,-1.0,18.0,autonomous,DIAG_STEER,857,172,7.5,recon_debug,7.969145455892854,False,18.76581823571416,autonomous,DIAG_MOTOR,858,0.55,True,0.0,,91,0.7580159715243748,0.7205116152763367,0.6714447306522301,0.0865712408721447,0.037618327885866165,0.059712804,DIAG_NAV,860,avoidance,10.309541802853346,12.086005151740142,0.0,83.0,18.76581823571416,3.6083396309986706,3.6083396309986706,10.309541802853346,172,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,861
172,recon_debug,autonomous,173,1.4,-3.611221501603722,173,8.2,recon_debug,-3.611221501603722,3.611221501603722,7.838877849839627,3.611221501603722,-1.0,18.0,autonomous,DIAG_STEER,862,173,7.5,recon_debug,7.96911718299563,False,18.764687319825207,autonomous,DIAG_MOTOR,863,0.55,True,0.0,,91,0.7522390099132762,0.7203126549720764,0.6644006753230796,0.0878383345901966,0.03728897124528885,0.0049704580000000005,DIAG_NAV,865,avoidance,10.317775718867779,11.959212155815433,0.0,84.0,18.764687319825207,3.611221501603722,3.611221501603722,10.317775718867779,173,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,866
173,recon_debug,autonomous,174,1.4,-3.6106020743027325,174,8.2,recon_debug,-3.6106020743027325,3.6106020743027325,7.838939792569726,3.6106020743027325,-1.0,18.0,autonomous,DIAG_STEER,867,174,7.5,recon_debug,7.969123259952863,False,18.764930398114537,autonomous,DIAG_MOTOR,868,0.55,True,0.0,,91,0.7577606780188424,0.7205473780632019,0.6733088983717013,0.08445177964714108,0.03735976293683052,0.008298589,DIAG_NAV,870,avoidance,10.316005926579237,12.119560170690622,0.0,83.0,18.764930398114537,3.6106020743027325,3.6106020743027325,10.316005926579237,174,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,871
174,recon_debug,autonomous,175,1.4,-3.6106020743027325,175,8.2,recon_debug,-3.6106020743027325,3.6106020743027325,7.838939792569726,3.6106020743027325,-1.0,18.0,autonomous,DIAG_STEER,872,175,7.5,recon_debug,7.969123259952863,False,18.764930398114537,autonomous,DIAG_MOTOR,873,0.55,True,0.0,,91,0.7577606780188424,0.7205473780632019,0.6733088983717013,0.08445177964714108,0.03735976293683052,0.15976147500000001,DIAG_NAV,875,avoidance,10.316005926579237,12.119560170690622,0.0,83.0,18.764930398114537,3.6106020743027325,3.6106020743027325,10.316005926579237,175,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,876
175,recon_debug,autonomous,176,1.4,-3.6108010746538635,176,8.2,recon_debug,-3.6108010746538635,3.6108010746538635,7.838919892534613,3.6108010746538635,-1.0,18.0,autonomous,DIAG_STEER,877,176,7.5,recon_debug,7.9691213076388125,False,18.764852305552502,autonomous,DIAG_MOTOR,878,0.55,True,0.0,,91,0.7586359398705619,0.7207208275794983,0.6699234773857253,0.08871246248483658,0.03733702003955841,0.00045287,DIAG_NAV,880,avoidance,10.31657449901104,12.058622592943056,0.0,83.0,18.764852305552502,3.6108010746538635,3.6108010746538635,10.31657449901104,176,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,881
176,recon_debug,autonomous,177,1.4,-3.6108048232272263,177,8.2,recon_debug,-3.6108048232272263,3.6108048232272263,7.838919517677277,3.6108048232272263,-1.0,18.0,autonomous,DIAG_STEER,882,177,7.5,recon_debug,7.969121270863036,False,18.764850834521436,autonomous,DIAG_MOTOR,883,0.55,True,0.0,,91,0.7573191012654986,0.719863772392273,0.668964778653213,0.08835432261228561,0.03733659163117409,0.046703397,DIAG_NAV,885,avoidance,10.316585209220648,12.041366015757834,0.0,84.0,18.764850834521436,3.6108048232272263,3.6108048232272263,10.316585209220648,177,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,886
177,recon_debug,autonomous,178,1.4,-3.610559014603495,178,8.2,recon_debug,-3.610559014603495,3.610559014603495,7.83894409853965,3.610559014603495,-1.0,18.0,autonomous,DIAG_STEER,887,178,7.5,recon_debug,7.96912368239461,False,18.76494729578439,autonomous,DIAG_MOTOR,888,0.55,True,0.0,,91,0.7611827635102801,0.7198152542114258,0.6729405456119113,0.08824221789836884,0.03736468404531479,0.028669269,DIAG_NAV,890,avoidance,10.31588289886713,12.112929821014404,0.0,83.0,18.76494729578439,3.610559014603495,3.610559014603495,10.31588289886713,178,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,891
178,recon_debug,autonomous,179,1.4,-3.61215900350362,179,8.2,recon_debug,-3.61215900350362,3.61215900350362,7.838784099649637,3.61215900350362,-1.0,18.0,autonomous,DIAG_STEER,892,179,7.5,recon_debug,7.969107985533809,False,18.76431942135237,autonomous,DIAG_MOTOR,893,0.55,True,0.0,,91,0.7562664832387652,0.7199912071228027,0.6686420570526804,0.08762442618608475,0.037181828171014786,0.016575159000000003,DIAG_NAV,895,avoidance,10.32045429572463,12.035557026948247,0.0,84.0,18.76431942135237,3.61215900350362,3.61215900350362,10.32045429572463,179,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,896
