_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_left_clearance_m,front_min_m,front_right_clearance_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,front_turn_heading_deg,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
120,recon_debug,autonomous,121,1.4,-8.648770389907684,121,8.2,recon_debug,-8.648770389907684,8.648770389907684,7.3351229610092314,8.648770389907684,-1.0,18.0,autonomous,DIAG_STEER,602,121,7.5,recon_debug,7.919695775341436,False,16.787831013657442,autonomous,DIAG_MOTOR,603,0.55,True,0.0,0.7642986377080282,,0.05827656506250302,91,0.6913228150871065,0.554013729095459,0.6446995862242249,0.04662322886288166,0.021769892424345016,0.003910421,DIAG_NAV,605,front_turn,10.705752689391375,11.604592552036047,0.0,24.710772542593382,35.0,16.787831013657442,8.648770389907684,8.648770389907684,24.710772542593382,121,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,606
121,recon_debug,autonomous,122,1.4,-8.501193126585955,122,8.2,recon_debug,-8.501193126585955,8.501193126585955,7.349880687341404,8.501193126585955,-1.0,18.0,autonomous,DIAG_STEER,607,122,7.5,recon_debug,7.921143597735388,False,16.84574390941551,autonomous,DIAG_MOTOR,608,0.55,True,0.0,0.7516192406415939,,0.05764429153253635,91,0.6819021310125079,0.5536380410194397,0.6356984144993245,0.046203716513183384,0.021648621186614037,0.027091674000000003,DIAG_NAV,610,front_turn,10.708784470334649,11.44257146098784,0.0,24.289123218817014,36.0,16.84574390941551,8.501193126585955,8.501193126585955,24.289123218817014,122,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,611
122,recon_debug,autonomous,123,1.4,-8.571369843069336,123,8.2,recon_debug,-8.571369843069336,8.571369843069336,7.342863015693066,8.571369843069336,-1.0,18.0,autonomous,DIAG_STEER,612,123,7.5,recon_debug,7.920455121615342,False,16.8182048646137,autonomous,DIAG_MOTOR,613,0.55,True,0.0,0.7551082700490952,,0.055404609390373886,91,0.6839018430028643,0.5549095869064331,0.639426835285282,0.04447500771758231,0.02192988060414791,0.024292148000000003,DIAG_NAV,615,front_turn,10.701752984896302,11.509683035135076,0.0,24.489628123055247,36.0,16.8182048646137,8.571369843069336,8.571369843069336,24.489628123055247,123,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,616
123,recon_debug,autonomous,124,1.4,-8.354294663339422,124,8.2,recon_debug,-8.354294663339422,8.354294663339422,7.364570533666058,8.354294663339422,-1.0,18.0,autonomous,DIAG_STEER,617,124,7.5,recon_debug,7.922584760689208,False,16.90339042756832,autonomous,DIAG_MOTOR,618,0.55,True,0.0,0.74256558167307,,0.06058234384944362,91,0.6744899136178634,0.5537397265434265,0.6260144207912409,0.04847549282662247,0.02178190089762211,0.022224282,DIAG_NAV,620,front_turn,10.705452477559447,11.268259574242336,0.0,23.869413323826922,37.0,16.90339042756832,8.354294663339422,8.354294663339422,23.869413323826922,124,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,621
124,recon_debug,autonomous,125,1.4,-8.327204906847326,125,8.2,recon_debug,-8.327204906847326,8.327204906847326,7.367279509315267,8.327204906847326,-1.0,18.0,autonomous,DIAG_STEER,622,125,7.5,recon_debug,7.922850527618429,False,16.914021104737188,autonomous,DIAG_MOTOR,623,0.55,True,0.0,0.7568021535873413,,0.07703032445694719,91,0.6847703218460083,0.5556554794311523,0.6238128232583403,0.06095749858766794,0.022026538848876953,0.04608599,DIAG_NAV,625,front_turn,10.699336528778076,11.228630818650126,0.0,23.79201401956379,36.0,16.914021104737188,8.327204906847326,8.327204906847326,23.79201401956379,125,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,626
125,recon_debug,autonomous,126,1.4,-8.43200118811801,126,8.2,recon_debug,-8.43200118811801,8.43200118811801,7.3567998811881985,8.43200118811801,-1.0,18.0,autonomous,DIAG_STEER,627,126,7.5,recon_debug,7.921822412586266,False,16.87289650345066,autonomous,DIAG_MOTOR,628,0.55,True,0.0,0.7644521764346531,,0.07612554883318289,91,0.6914391782548692,0.5518636703491211,0.631149541069236,0.06028963718563318,0.021872088313102722,0.06825230900000001,DIAG_NAV,630,front_turn,10.703197792172432,11.36069173924625,0.0,24.09143196605146,35.0,16.87289650345066,8.43200118811801,8.43200118811801,24.09143196605146,126,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,631
126,recon_debug,autonomous,127,1.4,-8.434304928782511,127,8.2,recon_debug,-8.434304928782511,8.434304928782511,7.3565695071217485,8.434304928782511,-1.0,18.0,autonomous,DIAG_STEER,632,127,7.5,recon_debug,7.921799811494141,False,16.871992459765654,autonomous,DIAG_MOTOR,633,0.55,True,0.0,0.7534525275230408,,0.0649378394591622,91,0.6832552024296352,0.5543046593666077,0.6315906375918345,0.05166456483780069,0.021711835637688637,0.015954088,DIAG_NAV,635,front_turn,10.707204109057784,11.368631476653022,0.0,24.09801408223575,36.0,16.871992459765654,8.434304928782511,8.434304928782511,24.09801408223575,127,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,636
127,recon_debug,autonomous,128,1.4,-8.475386374269146,128,8.2,recon_debug,-8.475386374269146,8.475386374269146,7.352461362573084,8.475386374269146,-1.0,18.0,autonomous,DIAG_STEER,637,128,7.5,recon_debug,7.921396777616072,False,16.855871104642866,autonomous,DIAG_MOTOR,638,0.55,True,0.0,0.7560924857854843,,0.06422421033494174,91,0.6843168258666992,0.5555166602134705,0.6331142473965883,0.05120257847011089,0.021886281669139862,0.037900743,DIAG_NAV,640,front_turn,10.702842958271503,11.39605645313859,0.0,24.21538964076899,36.0,16.855871104642866,8.475386374269146,8.475386374269146,24.21538964076899,128,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,641
128,recon_debug,autonomous,129,1.4,-8.338497420277205,129,8.2,recon_debug,-8.338497420277205,8.338497420277205,7.366150257972279,8.338497420277205,-1.0,18.0,autonomous,DIAG_STEER,642,129,7.5,recon_debug,7.922739741217735,False,16.9095896487094,autonomous,DIAG_MOTOR,643,0.55,True,0.0,0.741072416305542,,0.06037874934413741,91,0.6735749770613277,0.5536146759986877,0.625295670452954,0.04827930660837371,0.021775076165795326,0.010860680000000001,DIAG_NAV,645,front_turn,10.705623095855117,11.255322068153172,0.0,23.82427834364916,37.0,16.9095896487094,8.338497420277205,8.338497420277205,23.82427834364916,129,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,646
129,recon_debug,autonomous,130,1.4,-8.632765509339112,130,8.2,recon_debug,-8.632765509339112,8.632765509339112,7.336723449066088,8.632765509339112,-1.0,18.0,autonomous,DIAG_STEER,647,130,7.5,recon_debug,7.919852792919741,False,16.79411171678965,autonomous,DIAG_MOTOR,648,0.55,True,0.0,0.7601305663585662,,0.05541501457578149,91,0.6865704212869916,0.5536027550697327,0.6420688416663702,0.04450157962062142,0.021859874948859215,0.033954304000000005,DIAG_NAV,650,front_turn,10.70350312627852,11.557239149994665,0.0,24.665044312397466,36.0,16.79411171678965,8.632765509339112,8.632765509339112,24.665044312397466,130,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,651
130,recon_debug,autonomous,131,1.4,-8.508823798311454,131,8.2,recon_debug,-8.508823798311454,8.508823798311454,7.349117620168854,8.508823798311454,-1.0,18.0,autonomous,DIAG_STEER,652,131,7.5,recon_debug,7.921068736221111,False,16.842749448844447,autonomous,DIAG_MOTOR,653,0.55,True,0.0,0.7552572876214981,,0.06065942653484883,91,0.6839497651372637,0.5534387230873108,0.6354549365152853,0.04849482862197835,0.02191895619034767,0.025138028000000003,DIAG_NAV,655,front_turn,10.702026095241308,11.438188857275135,0.0,24.310925138032726,36.0,16.842749448844447,8.508823798311454,8.508823798311454,24.310925138032726,131,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,656
131,recon_debug,autonomous,132,1.4,-8.49850224823167,132,8.2,recon_debug,-8.49850224823167,8.49850224823167,7.350149775176832,8.49850224823167,-1.0,18.0,autonomous,DIAG_STEER,657,132,7.5,recon_debug,7.921169996882878,False,16.84679987531515,autonomous,DIAG_MOTOR,658,0.55,True,0.0,0.757652086019516,,0.06389680044958368,91,0.6852164149284363,0.5560752153396606,0.6342524283823181,0.05096398654611821,0.021929621696472168,0.003011171,DIAG_NAV,660,front_turn,10.701759457588196,11.416543710881726,0.0,24.28143499494763,36.0,16.84679987531515,8.49850224823167,8.49850224823167,24.28143499494763,132,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,661
132,recon_debug,autonomous,133,1.4,-8.609415738702713,133,8.2,recon_debug,-8.609415738702713,8.609415738702713,7.3390584261297285,8.609415738702713,-1.0,18.0,autonomous,DIAG_STEER,662,133,7.5,recon_debug,7.920081868321061,False,16.80327473284242,autonomous,DIAG_MOTOR,663,0.55,True,0.0,0.7664063345818293,,0.06359688652446494,91,0.6925931341118283,0.5516223311424255,0.6418514966691711,0.050741637442657285,0.02150118350982666,0.027349616,DIAG_NAV,665,front_turn,10.712470412254333,11.553326940045078,0.0,24.598330682007752,35.0,16.80327473284242,8.609415738702713,8.609415738702713,24.598330682007752,133,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,666
133,recon_debug,autonomous,134,1.4,-8.62822198220879,134,8.2,recon_debug,-8.62822198220879,8.62822198220879,7.33717780177912,8.62822198220879,-1.0,18.0,autonomous,DIAG_STEER,667,134,7.5,recon_debug,7.919897367674542,False,16.795894706981702,autonomous,DIAG_MOTOR,668,0.55,True,0.0,0.7651065900212243,,0.0607619384123433,91,0.6918389019038942,0.5540137887001038,0.6433096656908736,0.04852923621302065,0.02178283967077732,0.050982789,DIAG_NAV,670,front_turn,10.705429008230567,11.579573982435724,0.0,24.652062806310834,35.0,16.795894706981702,8.62822198220879,8.62822198220879,24.652062806310834,134,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,671
134,recon_debug,autonomous,135,1.4,-8.465695330446978,135,8.2,recon_debug,-8.465695330446978,8.465695330446978,7.3534304669553014,8.465695330446978,-1.0,18.0,autonomous,DIAG_STEER,672,135,7.5,recon_debug,7.921491852629327,False,16.85967410517308,autonomous,DIAG_MOTOR,673,0.55,True,0.0,0.7576709508895874,,0.06659378105718078,91,0.6854116354669844,0.5526295304298401,0.6322955635365187,0.0531160719304656,0.02196422591805458,0.021696806000000003,DIAG_NAV,675,front_turn,10.700894352048635,11.381320143657337,0.0,24.187700944134228,36.0,16.85967410517308,8.465695330446978,8.465695330446978,24.187700944134228,135,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,676
135,recon_debug,autonomous,136,1.4,-8.524698038897927,136,8.2,recon_debug,-8.524698038897927,8.524698038897927,7.347530196110206,8.524698038897927,-1.0,18.0,autonomous,DIAG_STEER,677,136,7.5,recon_debug,7.920913000300206,False,16.83652001200824,autonomous,DIAG_MOTOR,678,0.55,True,0.0,0.7563468277454376,,0.0604531102843823,91,0.6841963853154863,0.5536103844642639,0.6358239557223845,0.04837242959310179,0.022134119644761086,0.023660914,DIAG_NAV,680,front_turn,10.696647008880973,11.44483120300292,0.0,24.356280111136936,36.0,16.83652001200824,8.524698038897927,8.524698038897927,24.356280111136936,136,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,681
136,recon_debug,autonomous,137,1.4,-8.45178394125354,137,8.2,recon_debug,-8.45178394125354,8.45178394125354,7.354821605874646,8.45178394125354,-1.0,18.0,autonomous,DIAG_STEER,682,137,7.5,recon_debug,7.92162833178846,False,16.865133271538387,autonomous,DIAG_MOTOR,683,0.55,True,0.0,0.751543003320694,,0.061601457095915274,91,0.6811533348900931,0.5524669289588928,0.6320166637334301,0.04913667115666296,0.021777622401714325,0.067760998,DIAG_NAV,685,front_turn,10.705559439957142,11.376299947201742,0.0,24.147954117867258,36.0,16.865133271538387,8.45178394125354,8.45178394125354,24.147954117867258,137,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,686
137,recon_debug,autonomous,138,1.4,-8.619866604396012,138,8.2,recon_debug,-8.619866604396012,8.619866604396012,7.338013339560398,8.619866604396012,-1.0,18.0,autonomous,DIAG_STEER,687,138,7.5,recon_debug,7.919979338994751,False,16.799173559790052,autonomous,DIAG_MOTOR,688,0.55,True,0.0,0.7646955989655995,,0.06103301901490458,91,0.6915196511480544,0.5546804070472717,0.6427665913144603,0.048753059833593994,0.02199116349220276,0.015079376,DIAG_NAV,690,front_turn,10.700220912694931,11.569798643660286,0.0,24.628190298274323,35.0,16.799173559790052,8.619866604396012,8.619866604396012,24.628190298274323,138,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,691
138,recon_debug,autonomous,139,1.4,-8.492840060029993,139,8.2,recon_debug,-8.492840060029993,8.492840060029993,7.350715993997,8.492840060029993,-1.0,18.0,autonomous,DIAG_STEER,692,139,7.5,recon_debug,7.921225546380766,False,16.849021855230657,autonomous,DIAG_MOTOR,693,0.55,True,0.0,0.7565970897674561,,0.0633040236425586,91,0.6847884399550301,0.5536454319953918,0.6341832845859614,0.05060515536906871,0.022116748616099358,0.037201565,DIAG_NAV,695,front_turn,10.697081284597516,11.415299122547305,0.0,24.26525731437141,36.0,16.849021855230657,8.492840060029993,8.492840060029993,24.26525731437141,139,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,696
139,recon_debug,autonomous,140,1.4,-8.601209097595225,140,8.2,recon_debug,-8.601209097595225,8.601209097595225,7.339879090240477,8.601209097595225,-1.0,18.0,autonomous,DIAG_STEER,697,140,7.5,recon_debug,7.920162380444047,False,16.806495217761874,autonomous,DIAG_MOTOR,698,0.55,True,0.0,0.7658703554244268,,0.06373083725338802,91,0.6918645699818929,0.5519079566001892,0.6409574324753902,0.05090713750650274,0.022199343889951706,0.061309066,DIAG_NAV,700,front_turn,10.695016402751207,11.537233784557023,0.0,24.574883135986358,35.0,16.806495217761874,8.601209097595225,8.601209097595225,24.574883135986358,140,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,701
140,recon_debug,autonomous,141,1.4,-8.499864780899951,141,8.2,recon_debug,-8.499864780899951,8.499864780899951,7.350013521910004,8.499864780899951,-1.0,18.0,autonomous,DIAG_STEER,702,141,7.5,recon_debug,7.921156629611626,False,16.84626518446502,autonomous,DIAG_MOTOR,703,0.55,True,0.0,0.7586577802896499,,0.06479126756312326,91,0.6858768803732735,0.5541097521781921,0.634344465136075,0.05153241523719849,0.02170853316783905,0.032735502,DIAG_NAV,705,front_turn,10.707286670804024,11.41820037244935,0.0,24.285327945428435,36.0,16.84626518446502,8.499864780899951,8.499864780899951,24.285327945428435,141,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,706
141,recon_debug,autonomous,142,1.4,-8.485668125838856,142,8.2,recon_debug,-8.485668125838856,8.485668125838856,7.351433187416114,8.485668125838856,-1.0,18.0,autonomous,DIAG_STEER,707,142,7.5,recon_debug,7.9212959074018086,False,16.851836296072328,autonomous,DIAG_MOTOR,708,0.55,True,0.0,0.7557991445064545,,0.06309154239716008,91,0.6843411871365138,0.552157998085022,0.633937660172174,0.050403526964339807,0.0218189787119627,0.028240364,DIAG_NAV,710,front_turn,10.704525532200933,11.410877883099133,0.0,24.244766073825303,36.0,16.851836296072328,8.485668125838856,8.485668125838856,24.244766073825303,142,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,711
142,recon_debug,autonomous,143,1.4,-8.439056853693204,143,8.2,recon_debug,-8.439056853693204,8.439056853693204,7.356094314630679,8.439056853693204,-1.0,18.0,autonomous,DIAG_STEER,712,143,7.5,recon_debug,7.921753192230813,False,16.87012768923252,autonomous,DIAG_MOTOR,713,0.55,True,0.0,0.7569254785776138,,0.06802287827612775,91,0.6844851647104536,0.5546952486038208,0.6304107108607977,0.05407445384965589,0.021797537803649902,0.002407752,DIAG_NAV,715,front_turn,10.705061554908752,11.347392795494358,0.0,24.11159101055201,36.0,16.87012768923252,8.439056853693204,8.439056853693204,24.11159101055201,143,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,716
143,recon_debug,autonomous,144,1.4,-8.401813393532102,144,8.2,recon_debug,-8.401813393532102,8.401813393532102,7.3598186606467895,8.401813393532102,-1.0,18.0,autonomous,DIAG_STEER,717,144,7.5,recon_debug,7.922118573146787,False,16.884742925871496,autonomous,DIAG_MOTOR,718,0.55,True,0.0,0.7541795253753663,,0.06831720753601103,91,0.6826165999685015,0.5529675483703613,0.6283395658801532,0.05427703408834835,0.021730052307248116,0.025698836000000003,DIAG_NAV,720,front_turn,10.706748692318797,11.310112185842756,0.0,24.005181124377433,36.0,16.884742925871496,8.401813393532102,8.401813393532102,24.005181124377433,144,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,721
144,recon_debug,autonomous,145,1.4,-8.398630323651014,145,8.2,recon_debug,-8.398630323651014,8.398630323651014,7.360136967634898,8.398630323651014,-1.0,18.0,autonomous,DIAG_STEER,722,145,7.5,recon_debug,7.922149800991454,False,16.885992039658163,autonomous,DIAG_MOTOR,723,0.55,True,0.0,0.7504884988069535,,0.06488602340687066,91,0.68064980166299,0.5517883896827698,0.6290308652904258,0.05161893637256419,0.02181403525173664,0.049155548,DIAG_NAV,725,front_turn,10.704649118706584,11.322555575227666,0.0,23.996086639002897,36.0,16.885992039658163,8.398630323651014,8.398630323651014,23.996086639002897,145,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,726
145,recon_debug,autonomous,146,1.4,-8.48267124405247,146,8.2,recon_debug,-8.48267124405247,8.48267124405247,7.351732875594752,8.48267124405247,-1.0,18.0,autonomous,DIAG_STEER,727,146,7.5,recon_debug,7.9213253086284245,False,16.85301234513699,autonomous,DIAG_MOTOR,728,0.55,True,0.0,0.7573604762554169,,0.06489751755725592,91,0.6853764602116176,0.5528730154037476,0.6337170103162889,0.05165944989532866,0.022083358839154243,0.07174878800000001,DIAG_NAV,730,front_turn,10.697916029021144,11.4069061856932,0.0,24.236203554435633,36.0,16.85301234513699,8.48267124405247,8.48267124405247,24.236203554435633,146,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,731
146,recon_debug,autonomous,147,1.4,-8.446402048057642,147,8.2,recon_debug,-8.446402048057642,8.446402048057642,7.355359795194235,8.446402048057642,-1.0,18.0,autonomous,DIAG_STEER,732,147,7.5,recon_debug,7.921681131422465,False,16.867245256898595,autonomous,DIAG_MOTOR,733,0.55,True,0.0,0.7527026474475861,,0.06320043944288045,91,0.6816667301314218,0.5523955225944519,0.6311687085234013,0.050498021608020395,0.021819287911057472,0.027219338000000003,DIAG_NAV,735,front_turn,10.704517802223563,11.361036753421224,0.0,24.132577280164696,36.0,16.867245256898595,8.446402048057642,8.446402048057642,24.132577280164696,147,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,736
147,recon_debug,autonomous,148,1.4,-8.569130723859416,148,8.2,recon_debug,-8.569130723859416,8.569130723859416,7.343086927614058,8.569130723859416,-1.0,18.0,autonomous,DIAG_STEER,737,148,7.5,recon_debug,7.920477088731833,False,16.81908354927335,autonomous,DIAG_MOTOR,738,0.55,True,0.0,0.763231132711683,,0.06371025729458779,91,0.6899941629833646,0.5512651801109314,0.6391254147915413,0.05086874819182335,0.021855428814888,0.06652208400000001,DIAG_NAV,740,front_turn,10.7036142796278,11.504257466247743,0.0,24.483230639598332,35.0,16.81908354927335,8.569130723859416,8.569130723859416,24.483230639598332,148,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,741
148,recon_debug,autonomous,149,1.4,-8.369103391339783,149,8.2,recon_debug,-8.369103391339783,8.369103391339783,7.363089660866021,8.369103391339783,-1.0,18.0,autonomous,DIAG_STEER,742,149,7.5,recon_debug,7.922439478092538,False,16.89757912370151,autonomous,DIAG_MOTOR,743,0.55,True,0.0,0.7542120814323425,,0.0710199678535847,91,0.6827305844851903,0.5542042255401611,0.6262652267530865,0.056465357732103795,0.021929621696472168,0.013994536,DIAG_NAV,745,front_turn,10.701759457588196,11.272774081555557,0.0,23.911723975256525,36.0,16.89757912370151,8.369103391339783,8.369103391339783,23.911723975256525,149,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,746
149,recon_debug,autonomous,150,1.4,-8.390669906933738,150,8.2,recon_debug,-8.390669906933738,8.390669906933738,7.360933009306626,8.390669906933738,-1.0,18.0,autonomous,DIAG_STEER,747,150,7.5,recon_debug,7.922227897503945,False,16.889115900157822,autonomous,DIAG_MOTOR,748,0.55,True,0.0,0.7564702868461609,,0.07151764138218235,91,0.6838798591068813,0.5508638024330139,0.6270554134584203,0.056824445648460974,0.021985063329339027,0.010744496000000001,DIAG_NAV,750,front_turn,10.700373416766524,11.286997442251565,0.0,23.973342591239252,36.0,16.889115900157822,8.390669906933738,8.390669906933738,23.973342591239252,150,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,751
150,recon_debug,autonomous,151,1.4,-8.390669906933738,151,8.2,recon_debug,-8.390669906933738,8.390669906933738,7.360933009306626,8.390669906933738,-1.0,18.0,autonomous,DIAG_STEER,752,151,7.5,recon_debug,7.922227897503945,False,16.889115900157822,autonomous,DIAG_MOTOR,753,0.55,True,0.0,0.7564702868461609,,0.07151764138218235,91,0.6838798591068813,0.5508638024330139,0.6270554134584203,0.056824445648460974,0.021985063329339027,0.155849182,DIAG_NAV,755,front_turn,10.700373416766524,11.286997442251565,0.0,23.973342591239252,36.0,16.889115900157822,8.390669906933738,8.390669906933738,23.973342591239252,151,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,756
151,recon_debug,autonomous,152,1.4,-8.388215137822062,152,8.2,recon_debug,-8.388215137822062,8.388215137822062,7.361178486217793,8.388215137822062,-1.0,18.0,autonomous,DIAG_STEER,757,152,7.5,recon_debug,7.92225198027667,False,16.890079211066798,autonomous,DIAG_MOTOR,758,0.55,True,0.0,0.7438251470264635,,0.059072890877723695,91,0.6756533033707562,0.5548325777053833,0.6284317230574445,0.04722158031331168,0.02206404320895672,0.000423643,DIAG_NAV,760,front_turn,10.698398919776082,11.311771015034001,0.0,23.966328965205893,37.0,16.890079211066798,8.388215137822062,8.388215137822062,23.966328965205893,152,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,761
152,recon_debug,autonomous,153,1.4,-8.561565157083132,153,8.2,recon_debug,-8.561565157083132,8.561565157083132,7.343843484291686,8.561565157083132,-1.0,18.0,autonomous,DIAG_STEER,762,153,7.5,recon_debug,7.920551311527101,False,16.822052461084045,autonomous,DIAG_MOTOR,763,0.55,True,0.0,0.7577657163143158,,0.058862438185080405,91,0.6850905537605285,0.5548023581504822,0.6378003885402628,0.0472901652202658,0.021999511867761612,0.00042929100000000005,DIAG_NAV,765,front_turn,10.70001220330596,11.48040699372473,0.0,24.461614734523238,36.0,16.822052461084045,8.561565157083132,8.561565157083132,24.461614734523238,153,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,766
153,recon_debug,autonomous,154,1.4,-8.593434121504785,154,8.2,recon_debug,-8.593434121504785,8.593434121504785,7.340656587849521,8.593434121504785,-1.0,18.0,autonomous,DIAG_STEER,767,154,7.5,recon_debug,7.920238657671601,False,16.809546306864032,autonomous,DIAG_MOTOR,768,0.55,True,0.0,0.7628574371337891,,0.061352610888500365,91,0.6898422920041614,0.5531771779060364,0.6408670231394001,0.04897526886476123,0.021846065297722816,0.001645205,DIAG_NAV,770,front_turn,10.70384836755693,11.535606416509202,0.0,24.552668918585102,35.0,16.809546306864032,8.593434121504785,8.593434121504785,24.552668918585102,154,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,771
154,recon_debug,autonomous,155,1.4,-8.417395152772466,155,8.2,recon_debug,-8.417395152772466,8.417395152772466,7.358260484722753,8.417395152772466,-1.0,18.0,autonomous,DIAG_STEER,772,155,7.5,recon_debug,7.921965706645149,False,16.878628265805958,autonomous,DIAG_MOTOR,773,0.55,True,0.0,0.7552771419286728,,0.06814284374316533,91,0.6841935838971819,0.5536444187164307,0.630015975129347,0.054177608767834805,0.021901540458202362,0.025305784,DIAG_NAV,775,front_turn,10.702461488544941,11.340287552328247,0.0,24.04970043649276,36.0,16.878628265805958,8.417395152772466,8.417395152772466,24.04970043649276,155,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,776
155,recon_debug,autonomous,156,1.4,-8.451580774614756,156,8.2,recon_debug,-8.451580774614756,8.451580774614756,7.354841922538524,8.451580774614756,-1.0,18.0,autonomous,DIAG_STEER,777,156,7.5,recon_debug,7.921630324976317,False,16.865212999052694,autonomous,DIAG_MOTOR,778,0.55,True,0.0,0.7572889596223831,,0.06736399842934175,91,0.6851665019989014,0.5538137555122375,0.6315492941997946,0.053617207799106836,0.02178751677274704,0.047082792000000005,DIAG_NAV,780,front_turn,10.705312080681324,11.367887295596303,0.0,24.14737364175645,36.0,16.865212999052694,8.451580774614756,8.451580774614756,24.14737364175645,156,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,781
156,recon_debug,autonomous,157,1.4,-8.357749646427568,157,8.2,recon_debug,-8.357749646427568,8.357749646427568,7.364225035357243,8.357749646427568,-1.0,18.0,autonomous,DIAG_STEER,782,157,7.5,recon_debug,7.922550865211184,False,16.902034608447366,autonomous,DIAG_MOTOR,783,0.55,True,0.0,0.7422861080420645,,0.06002083078267113,91,0.6745353551471934,0.5531460046768188,0.6264149124098136,0.0481204427373798,0.022215573117136955,0.026234848,DIAG_NAV,785,front_turn,10.694610672071576,11.275468423376646,0.0,23.879284704078767,37.0,16.902034608447366,8.357749646427568,8.357749646427568,23.879284704078767,157,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,786
