_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
144,nav_dryrun,dryrun,145,1.7,0.0,145,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,722,145,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,723,1.7148464350473314,1.6269999742507935,-89,0.6726146783939627,0.49833422899246216,0.572486157237301,0.10012852115666165,0.04360421001911163,0.058478438,DIAG_NAV,725,avoidance,10.15989474952221,10.304750830271418,0.0,9.0,22.340550524244705,3.5559631623327728,3.5559631623327728,10.15989474952221,145,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,726
145,nav_dryrun,dryrun,146,1.7,0.0,146,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,727,146,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,728,1.727980947494507,1.6540000438690186,-89,0.6667184304623377,0.4958933889865875,0.5667192337810159,0.09999919668132183,0.04374847561120987,0.004741758,DIAG_NAV,730,avoidance,10.156288109719753,10.200946208058285,0.0,7.0,22.341139608745774,3.554700838401913,3.554700838401913,10.156288109719753,146,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,731
146,nav_dryrun,dryrun,147,1.7,0.0,147,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,732,147,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,733,1.7299485385417939,1.656999945640564,-89,0.6350271556435562,0.4980607032775879,0.5347846739122395,0.10024248173131663,0.04389864206314087,0.006431674,DIAG_NAV,735,avoidance,10.152533948421478,9.626124130420312,0.0,7.0,22.341752788424493,3.553386881947517,3.553386881947517,10.152533948421478,147,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,736
147,nav_dryrun,dryrun,148,1.7,0.0,148,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,737,148,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,738,1.7328228890895843,1.6667499542236328,-89,0.6352659572915333,0.498722106218338,0.5351641508490061,0.10010180644252721,0.043810710310935974,0.051638944000000006,DIAG_NAV,740,avoidance,10.1547322422266,9.63295471528211,0.0,7.0,22.341393733769657,3.55415628477931,3.55415628477931,10.1547322422266,148,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,741
148,nav_dryrun,dryrun,149,1.7,0.0,149,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,742,149,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,743,1.7338861107826233,1.6764999628067017,-89,0.6348735224909898,0.4968326687812805,0.534970038378498,0.0999034841124918,0.043743349611759186,0.073997122,DIAG_NAV,745,avoidance,10.15641625970602,9.629460690812964,0.0,5.0,22.34111867758135,3.5547456908971067,3.5547456908971067,10.15641625970602,149,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,746
149,nav_dryrun,dryrun,150,1.7,0.0,150,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,747,150,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,748,1.6288276599801106,1.5187499523162842,-89,0.6951374189798222,0.49545764923095703,0.596098805640557,0.09903861333926518,0.04402170330286026,0.021861188,DIAG_NAV,750,avoidance,10.149457417428493,10.729778501530024,0.0,7.0,22.34225528848668,3.5523100960999723,3.5523100960999723,10.149457417428493,150,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,751
150,nav_dryrun,dryrun,151,1.7,0.0,151,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,752,151,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,753,1.5783873001734416,1.5225000381469727,-89,0.6897941387835003,0.4957042336463928,0.591290953529983,0.0985031852535173,0.044209204614162445,0.069737056,DIAG_NAV,755,avoidance,10.144769884645939,10.643237163539693,0.0,7.0,22.343020918841162,3.550669459626078,3.550669459626078,10.144769884645939,151,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,756
151,nav_dryrun,dryrun,152,1.7,0.0,152,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,757,152,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,758,1.5759699642658234,1.528499960899353,-89,0.7091529965400696,0.4984266757965088,0.6102321882750474,0.0989208082650222,0.0439663901925087,0.007565617,DIAG_NAV,760,avoidance,10.150840245187283,10.984179388950853,0.0,8.0,22.342029426619412,3.5527940858155485,3.5527940858155485,10.150840245187283,152,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,761
152,nav_dryrun,dryrun,153,1.7,0.0,153,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,762,153,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,763,1.5768336554368336,1.53125,-89,0.7094881885581547,0.4980100095272064,0.6108895653116158,0.09859862324653887,0.044028885662555695,0.040084543,DIAG_NAV,765,avoidance,10.149277858436108,10.996012175609083,0.0,8.0,22.342284616455437,3.5522472504526372,3.5522472504526372,10.149277858436108,153,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,766
153,nav_dryrun,dryrun,154,1.7,0.0,154,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,767,154,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,768,1.5773796538511913,1.531999945640564,-89,0.6529118162254954,0.49784335494041443,0.5551412535743848,0.09777056265111063,0.0439663901925087,0.062737002,DIAG_NAV,770,avoidance,10.150840245187283,9.992542564338926,0.0,8.0,22.342029426619412,3.5527940858155485,3.5527940858155485,10.150840245187283,154,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,771
154,nav_dryrun,dryrun,155,1.7,0.0,155,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,772,155,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,773,1.6736331094395032,1.5369999408721924,-89,0.6532041298788648,0.49759331345558167,0.5548888782164141,0.09831525166245068,0.04409138858318329,0.009755854000000001,DIAG_NAV,775,avoidance,10.147715285420418,9.987999807895454,0.0,8.0,22.342539836714664,3.551700349897146,3.551700349897146,10.147715285420418,155,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,776
155,nav_dryrun,dryrun,156,1.7,0.0,156,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,777,156,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,778,1.676570025357333,1.5464999675750732,-89,0.6527396897936977,0.4975099563598633,0.5534793574021551,0.09926033239154254,0.04384184256196022,0.005209061,DIAG_NAV,780,avoidance,10.153953935950994,9.962628433238793,0.0,8.0,22.341520857128003,3.5538838775828476,3.5538838775828476,10.153953935950994,156,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,781
156,nav_dryrun,dryrun,157,1.7,0.0,157,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,782,157,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,783,1.569143071770668,1.5399999618530273,-89,0.652515557616256,0.49759331345558167,0.5538390218222924,0.0986765357939636,0.04409138858318329,0.00427388,DIAG_NAV,785,avoidance,10.147715285420418,9.969102392801263,0.0,8.0,22.342539836714664,3.551700349897146,3.551700349897146,10.147715285420418,157,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,786
157,nav_dryrun,dryrun,158,1.7,0.0,158,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,787,158,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,788,1.569143071770668,1.5399999618530273,-89,0.652515557616256,0.49759331345558167,0.5538390218222924,0.0986765357939636,0.04409138858318329,0.19474886500000002,DIAG_NAV,790,avoidance,10.147715285420418,9.969102392801263,0.0,8.0,22.342539836714664,3.551700349897146,3.551700349897146,10.147715285420418,158,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,791
158,nav_dryrun,dryrun,159,1.7,0.0,159,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,792,159,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,793,1.5700395007928212,1.5399999618530273,-89,0.6526593988717988,0.49784335494041443,0.554045552774292,0.09861384609750673,0.04414879158139229,0.0005261010000000001,DIAG_NAV,795,avoidance,10.146280210465193,9.972819949937257,0.0,5.0,22.342774232290687,3.551198073662817,3.551198073662817,10.146280210465193,159,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,796
159,nav_dryrun,dryrun,160,1.7,0.0,160,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,797,160,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,798,1.7048344839186895,1.5744999647140503,-89,0.6474860225405011,0.4959036707878113,0.5478361633499296,0.09964985919057154,0.04400850832462311,0.021254771000000002,DIAG_NAV,800,avoidance,10.149787291884422,9.861050940298732,0.0,8.0,22.34220140899221,3.5524255521595474,3.5524255521595474,10.149787291884422,160,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,801
160,nav_dryrun,dryrun,161,1.7,0.0,161,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,802,161,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,803,1.7094247057324363,1.5889999866485596,-89,0.6463272827012199,0.49775850772857666,0.5458365465287401,0.10049073617247974,0.04425850510597229,0.043870119000000006,DIAG_NAV,805,avoidance,10.143537372350693,9.825057837517322,0.0,6.0,22.34322222918272,3.550238080322742,3.550238080322742,10.143537372350693,161,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,806
161,nav_dryrun,dryrun,162,1.7,0.0,162,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,807,162,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,808,1.7089339721770513,1.6009999513626099,-89,0.6454958028736568,0.4972585141658783,0.5447348662096412,0.10076093666401564,0.043973006308078766,0.067585132,DIAG_NAV,810,avoidance,10.15067484229803,9.80522759177354,0.0,6.0,22.342056442424656,3.5527361948043104,3.5527361948043104,10.15067484229803,162,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,811
162,nav_dryrun,dryrun,163,1.7,0.0,163,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,812,163,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,813,1.7125811690375918,1.6174999475479126,-89,0.6744509630425032,0.4995841979980469,0.575212972385599,0.09923799065690414,0.04358674958348274,0.0383422,DIAG_NAV,815,avoidance,10.160331260412931,10.353833502940782,0.0,8.0,22.340479227465888,3.5561159411445256,3.5561159411445256,10.160331260412931,163,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,816
163,nav_dryrun,dryrun,164,1.7,0.0,164,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,817,164,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,818,1.7173647085825603,1.6342500448226929,-89,0.671998776668726,0.4980841875076294,0.5772004936381365,0.09479828303058942,0.04370421543717384,0.061536556000000006,DIAG_NAV,820,avoidance,10.157394614070654,10.389608885486457,0.0,6.0,22.340958879701795,3.5550881149247284,3.5550881149247284,10.157394614070654,164,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,821
164,nav_dryrun,dryrun,165,1.7,0.0,165,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,822,165,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,823,1.7303223311901093,1.6579999923706055,-89,0.6355637646302944,0.500348687171936,0.5356613265208825,0.0999024381094119,0.04397206008434296,0.009198123,DIAG_NAV,825,avoidance,10.150698497891426,9.641903877375885,0.0,7.0,22.342052578677734,3.5527444742619987,3.5527444742619987,10.150698497891426,165,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,826
165,nav_dryrun,dryrun,166,1.7,0.0,166,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,827,166,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,828,1.7327252447605133,1.6734999418258667,-89,0.6350338960566172,0.4964984953403473,0.5348885861852989,0.1001453098713183,0.04387321323156357,0.032174457000000004,DIAG_NAV,830,avoidance,10.15316966921091,9.62799455133538,0.0,7.0,22.341648954028884,3.5536093842238183,3.5536093842238183,10.15316966921091,166,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,831
166,nav_dryrun,dryrun,167,1.7,0.0,167,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,832,167,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,833,1.6802645271474665,1.5019999742507935,-89,0.6337771197644676,0.49520760774612427,0.5328880019970541,0.10088911776741345,0.043762993067502975,0.054952511,DIAG_NAV,835,avoidance,10.155925173312426,9.591984035946973,0.0,5.0,22.34119888835897,3.5545738106593485,3.5545738106593485,10.155925173312426,167,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,836
167,nav_dryrun,dryrun,168,1.7,0.0,168,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,837,168,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,838,1.5733227630456288,1.528749942779541,-89,0.6520178380400635,0.49784335494041443,0.553660061312317,0.09835777672774651,0.04410545155405998,0.002016957,DIAG_NAV,840,avoidance,10.1473637111485,9.965881103621706,0.0,8.0,22.342597260512413,3.5515772989019747,3.5515772989019747,10.1473637111485,168,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,841
168,nav_dryrun,dryrun,169,1.7,0.0,169,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,842,169,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,843,1.7070557503473192,1.5832500457763672,-89,0.6550771309885868,0.49747300148010254,0.5549578903335526,0.10011924065503419,0.04439879208803177,0.025063589,DIAG_NAV,845,avoidance,10.140030197799206,9.989242026003947,0.0,8.0,22.343795067692795,3.5490105692297216,3.5490105692297216,10.140030197799206,169,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,846
169,nav_dryrun,dryrun,170,1.7,0.0,170,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,847,170,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,848,1.7120167357581002,1.6065000295639038,-89,0.645752802491188,0.4971093237400055,0.5448590064165639,0.10089379607462416,0.043873004615306854,0.009529406,DIAG_NAV,850,avoidance,10.153174884617329,9.80746211549815,0.0,6.0,22.34164810217917,3.5536112096160646,3.5536112096160646,10.153174884617329,170,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,851
170,nav_dryrun,dryrun,171,1.7,0.0,171,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,852,171,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,853,1.7114296583902269,1.621500015258789,-89,0.6739281582277875,0.49870923161506653,0.5738688515770181,0.10005930665076948,0.04358675703406334,0.019782118,DIAG_NAV,855,avoidance,10.160331074148417,10.329639328386325,0.0,8.0,22.340479257889093,3.5561158759519453,3.5561158759519453,10.160331074148417,171,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,856
171,nav_dryrun,dryrun,172,1.7,0.0,172,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,857,172,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,858,1.7175861199696858,1.6334999799728394,-89,0.6725147200185199,0.49880218505859375,0.580972302984013,0.0915424170345068,0.04365421086549759,0.043021901,DIAG_NAV,860,avoidance,10.15864472836256,10.457501453712235,0.0,9.0,22.340754694367448,3.5555256549268957,3.5555256549268957,10.15864472836256,172,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,861
172,nav_dryrun,dryrun,173,1.7,0.0,173,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,862,173,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,863,1.7074474436896188,1.6334999799728394,-89,0.6758979572806247,0.4978499412536621,0.5771059707228419,0.09879198655778286,0.04383265972137451,0.06524772200000001,DIAG_NAV,865,avoidance,10.154183506965637,10.387907473011154,0.0,7.0,22.341483360528947,3.5539642274379726,3.5539642274379726,10.154183506965637,173,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,866
173,nav_dryrun,dryrun,174,1.7,0.0,174,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,867,174,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,868,1.727817964553833,1.6549999713897705,-89,0.6353479144049854,0.4979357123374939,0.5365507121486051,0.09879720225638035,0.043798644095659256,0.005956573000000001,DIAG_NAV,870,avoidance,10.155033897608519,9.657912818674891,0.0,7.0,22.34134446339061,3.554261864162981,3.554261864162981,10.155033897608519,174,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,871
174,nav_dryrun,dryrun,175,1.7,0.0,175,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,872,175,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,873,1.7276169896125793,1.6575000286102295,-89,0.6355117130570296,0.4980607330799103,0.5358457997644392,0.09966591329259031,0.04356071352958679,0.035896217,DIAG_NAV,875,avoidance,10.16098216176033,9.645224395759907,0.0,7.0,22.340372913579145,3.556343756616115,3.556343756616115,10.16098216176033,175,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,876
175,nav_dryrun,dryrun,176,1.7,0.0,176,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,877,176,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,878,1.7326883137226106,1.6634999513626099,-89,0.6359750788386275,0.49706071615219116,0.5361875894553835,0.09978748938324404,0.04374821484088898,0.058855235000000006,DIAG_NAV,880,avoidance,10.156294628977776,9.651376610196902,0.0,7.0,22.34113854393363,3.554703120142221,3.554703120142221,10.156294628977776,176,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,881
176,nav_dryrun,dryrun,177,1.7,0.0,177,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,882,177,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,883,1.673706630865733,1.6892499923706055,-89,0.6344144685966212,0.49633264541625977,0.5352436236677302,0.09917084492889106,0.04372132942080498,0.030435040000000003,DIAG_NAV,885,avoidance,10.156966764479876,9.634385226019143,0.0,5.0,22.34102876180162,3.554938367567956,3.554938367567956,10.156966764479876,177,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,886
177,nav_dryrun,dryrun,178,1.7,0.0,178,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,887,178,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,888,1.575890675187111,1.5122499465942383,-89,0.6335149305622753,0.49545764923095703,0.5330862257324983,0.10042870482977699,0.043959200382232666,0.053574525000000005,DIAG_NAV,890,avoidance,10.151019990444183,9.59555206318497,0.0,7.0,22.34200006822745,3.5528569966554637,3.5528569966554637,10.151019990444183,178,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,891
178,nav_dryrun,dryrun,179,1.7,0.0,179,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,892,179,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,893,1.691146731376648,1.5477499961853027,-89,0.6523507161195888,0.49751004576683044,0.5531807224560534,0.0991699936635354,0.04410545155405998,0.001059313,DIAG_NAV,895,avoidance,10.1473637111485,9.957253004208962,0.0,8.0,22.342597260512413,3.5515772989019747,3.5515772989019747,10.1473637111485,179,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,896
179,nav_dryrun,dryrun,180,1.7,0.0,180,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,897,180,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,898,1.6834633296186274,1.5477499961853027,-89,0.6543350975180782,0.4991602599620819,0.5543946128727583,0.09994048464531992,0.04427888244390488,0.024401059000000003,DIAG_NAV,900,avoidance,10.143027938902378,9.979103031709649,0.0,5.0,22.343305436645945,3.550059778615832,3.550059778615832,10.143027938902378,180,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,901
180,nav_dryrun,dryrun,181,1.7,0.0,181,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,902,181,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,903,1.712796756199428,1.6009999513626099,-89,0.6452077272392455,0.4984409213066101,0.5440802154358195,0.101127511803426,0.043873004615306854,0.046936478000000004,DIAG_NAV,905,avoidance,10.153174884617329,9.793443877844751,0.0,6.0,22.34164810217917,3.5536112096160646,3.5536112096160646,10.153174884617329,181,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,906
181,nav_dryrun,dryrun,182,1.7,0.0,182,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,907,182,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,908,1.7112272864296323,1.6150000095367432,-89,0.6744959645493086,0.4990554451942444,0.5734888993431269,0.10100706520618177,0.04384331405162811,0.06952562100000001,DIAG_NAV,910,avoidance,10.153917148709297,10.322800188176284,0.0,6.0,22.341526865710815,3.5538710020482536,3.5538710020482536,10.153917148709297,182,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,911
182,nav_dryrun,dryrun,183,1.7,0.0,183,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,912,183,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,913,1.7038691611517043,1.6332499980926514,-89,0.6749357470246249,0.4981624484062195,0.5765991525166502,0.09833659450797473,0.04389515891671181,0.009725797000000001,DIAG_NAV,915,avoidance,10.152621027082205,10.378784745299702,0.0,9.0,22.341738565576573,3.5534173594787712,3.5534173594787712,10.152621027082205,183,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,916
183,nav_dryrun,dryrun,184,1.7,0.0,184,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,917,184,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,918,1.7252250254154204,1.6482499837875366,-89,0.6675174761386145,0.4979749321937561,0.5717666598991686,0.09575081623944581,0.04377015680074692,0.06554172600000001,DIAG_NAV,920,avoidance,10.155746079981327,10.291799878185035,0.0,6.0,22.341228140269717,3.554511127993464,3.554511127993464,10.155746079981327,184,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,921
184,nav_dryrun,dryrun,185,1.7,0.0,185,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,922,185,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,923,1.7295731961727143,1.6579999923706055,-89,0.6346692152139617,0.5001486539840698,0.5345741704655058,0.10009504474845587,0.04399864003062248,0.011658660000000001,DIAG_NAV,925,avoidance,10.150033999234438,9.622335068379105,0.0,7.0,22.342161113458374,3.552511899732053,3.552511899732053,10.150033999234438,185,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,926
185,nav_dryrun,dryrun,186,1.7,0.0,186,8.5,nav_dryrun,0.0,0.0,8.5,0.0,1.0,18.0,dryrun,DIAG_STEER,927,186,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,928,1.7333166658878327,1.6702500581741333,-89,0.6360120395334755,0.4970383048057556,0.5355728670031844,0.10043917253029112,0.04387321323156357,0.034938368000000004,DIAG_NAV,930,avoidance,10.15316966921091,9.640311606057319,0.0,7.0,22.341648954028884,3.5536093842238183,3.5536093842238183,10.15316966921091,186,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,931
