_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
145,nav_dryrun,dryrun,146,1.4,0.0,146,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,727,146,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,728,0.55,True,0.0,,91,0.5823941868212488,0.45348867774009705,0.4018165742177606,0.18057761260348817,0.12144123762845993,0.034125248000000004,DIAG_NAV,730,avoidance,8.213969059288502,7.232698335919691,0.0,35.0,19.053641976932575,2.8748891707509756,2.8748891707509756,8.213969059288502,146,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,731
146,nav_dryrun,dryrun,147,1.4,0.0,147,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,732,147,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,733,0.55,True,0.0,,91,0.5808161091473367,0.454454243183136,0.38404774273874537,0.19676836640859136,0.1210252195596695,0.055513184,DIAG_NAV,735,avoidance,8.224369511008263,6.912859369297417,0.0,35.0,19.052213490647123,2.878529328852892,2.878529328852892,8.224369511008263,147,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,736
147,nav_dryrun,dryrun,148,1.4,0.0,148,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,737,148,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,738,0.55,True,0.0,,91,0.5808161091473367,0.454454243183136,0.38404774273874537,0.19676836640859136,0.1210252195596695,0.200692521,DIAG_NAV,740,avoidance,8.224369511008263,6.912859369297417,0.0,35.0,19.052213490647123,2.878529328852892,2.878529328852892,8.224369511008263,148,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,741
148,nav_dryrun,dryrun,149,1.4,0.0,149,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,742,149,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,743,0.55,True,0.0,,91,0.5660799706683439,0.45701372623443604,0.37090134285256215,0.1951786278157818,0.12059885263442993,0.00043256100000000003,DIAG_NAV,745,avoidance,8.235028684139252,6.676224171346119,0.0,37.0,19.050749469367844,2.882260039448738,2.882260039448738,8.235028684139252,149,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,746
149,nav_dryrun,dryrun,150,1.4,0.0,150,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,747,150,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,748,0.55,True,0.0,,91,0.5754305473395757,0.4547230303287506,0.3947967246406197,0.18063382269895595,0.12022391706705093,0.00031549000000000003,DIAG_NAV,750,avoidance,8.244402073323727,7.106341043531155,0.0,36.0,19.049462048565463,2.8855407256633043,2.8855407256633043,8.244402073323727,150,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,751
150,nav_dryrun,dryrun,151,1.4,0.0,151,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,752,151,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,753,0.55,True,0.0,,91,0.5824780422780249,0.4538542330265045,0.3860294493147576,0.19644859296326733,0.11987673491239548,0.022720672,DIAG_NAV,755,avoidance,8.253081627190113,6.948530087665636,0.0,35.0,19.048269924992752,2.8885785695165396,2.8885785695165396,8.253081627190113,151,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,756
151,nav_dryrun,dryrun,152,1.4,0.0,152,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,757,152,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,758,0.55,True,0.0,,91,0.5656396203181323,0.4540201723575592,0.37024431395716745,0.19539530636096486,0.12077522277832031,0.047000149000000005,DIAG_NAV,760,avoidance,8.230619430541992,6.664397651229014,0.0,37.0,19.05135507366874,2.8807168006896973,2.8807168006896973,8.230619430541992,152,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,761
152,nav_dryrun,dryrun,153,1.4,0.0,153,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,762,153,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,763,0.55,True,0.0,,91,0.5656960764352013,0.4561387300491333,0.37029358680222496,0.1954024896329763,0.12090719491243362,0.069391609,DIAG_NAV,765,avoidance,8.22732012718916,6.665284562440049,0.0,37.0,19.05180822798531,2.879562044516206,2.879562044516206,8.22732012718916,153,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,766
153,nav_dryrun,dryrun,154,1.4,0.0,154,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,767,154,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,768,0.55,True,0.0,,91,0.5674228519201279,0.4553046226501465,0.37158051148361093,0.19584234043651697,0.12034094333648682,0.015761923,DIAG_NAV,770,avoidance,8.24147641658783,6.6884492067049965,0.0,37.0,19.049863883085326,2.8845167458057404,2.8845167458057404,8.24147641658783,154,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,771
154,nav_dryrun,dryrun,155,1.4,0.0,155,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,772,155,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,773,0.55,True,0.0,,91,0.5745384991168976,0.4577091932296753,0.38424185973902547,0.19029663937787214,0.12073516100645065,0.038743101,DIAG_NAV,775,avoidance,8.231620974838734,6.916353475302459,0.0,36.0,19.051217513077077,2.881067341193557,2.881067341193557,8.231620974838734,155,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,776
155,nav_dryrun,dryrun,156,1.4,0.0,156,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,777,156,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,778,0.55,True,0.0,,91,0.5731544784137181,0.45833420753479004,0.3834402041997583,0.18971427421395978,0.12076516449451447,0.063017186,DIAG_NAV,780,avoidance,8.230870887637138,6.90192367559565,0.0,36.0,19.05132053641772,2.8808048106729984,2.8808048106729984,8.230870887637138,156,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,781
156,nav_dryrun,dryrun,157,1.4,0.0,157,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,782,157,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,783,0.55,True,0.0,,91,0.5754322350025177,0.4541751444339752,0.3847882088894645,0.19064402611305317,0.12095244228839874,0.034612155000000006,DIAG_NAV,785,avoidance,8.226188942790031,6.926187760010361,0.0,36.0,19.051963594448615,2.879166129976511,2.879166129976511,8.226188942790031,157,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,786
157,nav_dryrun,dryrun,158,1.4,0.0,158,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,787,158,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,788,0.55,True,0.0,,91,0.5756512710026332,0.454341858625412,0.39388680083225974,0.1817644701703735,0.12099049985408783,0.056639494000000006,DIAG_NAV,790,avoidance,8.225237503647804,7.0899624149806755,0.0,36.0,19.05209427317322,2.8788331262767315,2.8788331262767315,8.225237503647804,158,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,791
158,nav_dryrun,dryrun,159,1.4,0.0,159,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,792,159,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,793,0.55,True,0.0,,91,0.575858416727611,0.454508513212204,0.39459316752712176,0.1812652492004892,0.1200026199221611,0.0038394370000000002,DIAG_NAV,795,avoidance,8.249934501945972,7.102677015488192,0.0,36.0,19.048702177876667,2.8874770756810904,2.8874770756810904,8.249934501945972,159,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,796
159,nav_dryrun,dryrun,160,1.4,0.0,160,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,797,160,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,798,0.55,True,0.0,,91,0.5755103213446481,0.4541751444339752,0.3950566277694628,0.1804536935751853,0.11980191618204117,0.027646462,DIAG_NAV,800,avoidance,8.25495209544897,7.111019299850331,0.0,36.0,19.048013019011442,2.88923323340714,2.88923323340714,8.25495209544897,160,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,801
160,nav_dryrun,dryrun,161,1.4,0.0,161,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,802,161,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,803,0.55,True,0.0,,91,0.5753366989748818,0.4543417990207672,0.39436776762515857,0.18096893134972322,0.12117312848567963,0.050523386,DIAG_NAV,805,avoidance,8.22067178785801,7.098619817252854,0.0,36.0,19.0527213673192,2.8772351257503033,2.8772351257503033,8.22067178785801,161,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,806
161,nav_dryrun,dryrun,162,1.4,0.0,162,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,807,162,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,808,0.55,True,0.0,,91,0.5745173139231545,0.454425185918808,0.3935943660991532,0.1809229478240013,0.12092331796884537,0.073017025,DIAG_NAV,810,avoidance,8.226917050778866,7.084698589784757,0.0,36.0,19.05186358991954,2.879420967772603,2.879420967772603,8.226917050778866,162,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,811
162,nav_dryrun,dryrun,163,1.4,0.0,163,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,812,163,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,813,0.55,True,0.0,,91,0.5757333440440041,0.45268845558166504,0.406324447929067,0.1694088961149371,0.12074905633926392,0.045820346000000005,DIAG_NAV,815,avoidance,8.231273591518402,7.313840062723206,0.0,36.0,19.051265225649786,2.8809457570314407,2.8809457570314407,8.231273591518402,163,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,816
163,nav_dryrun,dryrun,164,1.4,0.0,164,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,817,164,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,818,0.55,True,0.0,,91,0.584714395304521,0.4554266631603241,0.4144474665901458,0.17026692871437515,0.12095244973897934,0.023172267,DIAG_NAV,820,avoidance,8.226188756525517,7.460054398622624,0.0,35.0,19.051963620031763,2.879166064783931,2.879166064783931,8.226188756525517,164,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,821
164,nav_dryrun,dryrun,165,1.4,0.0,165,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,822,165,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,823,0.55,True,0.0,,91,0.580586615535948,0.4561760425567627,0.4111945639708554,0.16939205156509266,0.12082469463348389,0.014620547000000001,DIAG_NAV,825,avoidance,8.229382634162903,7.401502151475397,0.0,35.0,19.051524945777476,2.880283921957016,2.880283921957016,8.229382634162903,165,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,826
165,nav_dryrun,dryrun,166,1.4,0.0,166,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,827,166,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,828,0.55,True,0.0,,91,0.5809330609109666,0.4565510153770447,0.3799597368803289,0.20097332403063775,0.12113665044307709,0.039260339000000005,DIAG_NAV,830,avoidance,8.221583738923073,6.83927526384592,0.0,35.0,19.052596112222158,2.8775543086230755,2.8775543086230755,8.221583738923073,166,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,831
166,nav_dryrun,dryrun,167,1.4,0.0,167,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,832,167,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,833,0.55,True,0.0,,91,0.5809244985381762,0.45680099725723267,0.3790293110410372,0.20189518749713897,0.12057469040155411,0.062339273,DIAG_NAV,835,avoidance,8.235632739961147,6.82252759873867,0.0,35.0,19.050666503215943,2.8824714589864016,2.8824714589864016,8.235632739961147,167,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,836
167,nav_dryrun,dryrun,168,1.4,0.0,168,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,837,168,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,838,0.55,True,0.0,,91,0.580227218568325,0.45327019691467285,0.3832870023895283,0.19694021617879673,0.11996877193450928,0.008915613000000001,DIAG_NAV,840,avoidance,8.250780701637268,6.899166043011509,0.0,35.0,19.048585953631186,2.887773245573044,2.887773245573044,8.250780701637268,168,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,841
168,nav_dryrun,dryrun,169,1.4,0.0,169,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,842,169,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,843,0.55,True,0.0,,91,0.5634342475849039,0.45358264446258545,0.36615823100165584,0.19727601658324806,0.12046293169260025,0.012224696,DIAG_NAV,845,avoidance,8.238426707684994,6.5908481580298055,0.0,37.0,19.05028275598236,2.883449347689748,2.883449347689748,8.238426707684994,169,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,846
169,nav_dryrun,dryrun,170,1.4,0.0,170,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,847,170,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,848,0.55,True,0.0,,91,0.5642697653349709,0.45377016067504883,0.368213005095613,0.19605676023935786,0.12124846875667572,0.004097318,DIAG_NAV,850,avoidance,8.218788281083107,6.627834091721034,0.0,37.0,19.052980064120934,2.8765758983790874,2.8765758983790874,8.218788281083107,170,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,851
170,nav_dryrun,dryrun,171,1.4,0.0,171,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,852,171,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,853,0.55,True,0.0,,91,0.5642954996403526,0.4541451632976532,0.36857901912491153,0.1957164805154411,0.12098037451505661,0.0270477,DIAG_NAV,855,avoidance,8.225490637123585,6.634422344248407,0.0,37.0,19.05205950567386,2.8789217229932547,2.8789217229932547,8.225490637123585,171,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,856
171,nav_dryrun,dryrun,172,1.4,0.0,172,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,857,172,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,858,0.55,True,0.0,,91,0.5647542818504221,0.4540201425552368,0.36917232628129104,0.19558195556913102,0.12044700980186462,0.050137836000000005,DIAG_NAV,860,avoidance,8.238824754953384,6.645101873063239,0.0,37.0,19.050228084793147,2.8835886642336845,2.8835886642336845,8.238824754953384,172,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,861
172,nav_dryrun,dryrun,173,1.4,0.0,173,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,862,173,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,863,0.55,True,0.0,,91,0.564709897426998,0.4530484676361084,0.368262118249595,0.19644777917740297,0.12117300927639008,0.07245586700000001,DIAG_NAV,865,avoidance,8.220674768090248,6.62871812849271,0.0,37.0,19.052720957988818,2.877236168831587,2.877236168831587,8.220674768090248,173,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,866
173,nav_dryrun,dryrun,174,1.4,0.0,174,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,867,174,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,868,0.55,True,0.0,,91,0.5644726139657638,0.45580539107322693,0.36829793399550903,0.1961746799702547,0.12018559128046036,0.02164307,DIAG_NAV,870,avoidance,8.245360217988491,6.6293628119191625,0.0,37.0,19.049330448847492,2.885876076295972,2.885876076295972,8.245360217988491,174,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,871
174,nav_dryrun,dryrun,175,1.4,0.0,175,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,872,175,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,873,0.55,True,0.0,,91,0.5650202000842375,0.45334845781326294,0.3680914181138144,0.1969287819704231,0.12106746435165405,0.067031807,DIAG_NAV,875,avoidance,8.223313391208649,6.625645526048659,0.0,37.0,19.05235854710142,2.878159686923027,2.878159686923027,8.223313391208649,175,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,876
175,nav_dryrun,dryrun,176,1.4,0.0,176,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,877,176,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,878,0.55,True,0.0,,91,0.5644267911420149,0.4531984329223633,0.36907198066327895,0.19535481047873593,0.12054924666881561,0.01458675,DIAG_NAV,880,avoidance,8.23626883327961,6.643295651939021,0.0,37.0,19.05057913676243,2.8826940916478634,2.8826940916478634,8.23626883327961,176,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,881
176,nav_dryrun,dryrun,177,1.4,0.0,177,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,882,177,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,883,0.55,True,0.0,,91,0.5649818006683799,0.4542701542377472,0.36878738927991456,0.19619441138846533,0.12058659642934799,0.037817361,DIAG_NAV,885,avoidance,8.2353350892663,6.638173007038462,0.0,37.0,19.050707385087897,2.882367281243205,2.882367281243205,8.2353350892663,177,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,886
177,nav_dryrun,dryrun,178,1.4,0.0,178,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,887,178,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,888,0.55,True,0.0,,91,0.5651582216515261,0.4542076587677002,0.3695077017343202,0.1956505199172059,0.12064645439386368,0.024833931,DIAG_NAV,890,avoidance,8.233838640153408,6.651138631217763,0.0,37.0,19.050912920106207,2.881843524053693,2.881843524053693,8.233838640153408,178,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,891
178,nav_dryrun,dryrun,179,1.4,0.0,179,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,892,179,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,893,0.55,True,0.0,,91,0.5628903709790286,0.45352011919021606,0.36596033229332725,0.19693003868570133,0.12057521939277649,0.008227207,DIAG_NAV,895,avoidance,8.235619515180588,6.587285981279891,0.0,37.0,19.05066831961952,2.8824668303132057,2.8824668303132057,8.235619515180588,179,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,896
179,nav_dryrun,dryrun,180,1.4,0.0,180,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,897,180,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,898,0.55,True,0.0,,91,0.5648189607788535,0.4526451826095581,0.36826524468494354,0.19655371609390998,0.12045107781887054,0.05579245,DIAG_NAV,900,avoidance,8.238723054528236,6.628774404328984,0.0,37.0,19.05024205319245,2.8835530690848827,2.8835530690848827,8.238723054528236,180,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,901
180,nav_dryrun,dryrun,181,1.4,0.0,181,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,902,181,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,903,0.55,True,0.0,,91,0.5795997041794989,0.4531259536743164,0.3805914472222599,0.19900825695723903,0.12127567082643509,0.0030191280000000003,DIAG_NAV,905,avoidance,8.218108229339123,6.8506460500006785,0.0,35.0,19.05307346819759,2.876337880268693,2.876337880268693,8.218108229339123,181,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,906
181,nav_dryrun,dryrun,182,1.4,0.0,182,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,907,182,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,908,0.55,True,0.0,,91,0.5829324962364303,0.4570689797401428,0.4020371055185507,0.18089539071787958,0.12163574993610382,0.026126428,DIAG_NAV,910,avoidance,8.209106251597404,7.236667899333913,0.0,35.0,19.054309876201057,2.8731871880590916,2.8731871880590916,8.209106251597404,182,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,911
182,nav_dryrun,dryrun,183,1.4,0.0,183,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,912,183,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,913,0.55,True,0.0,,91,0.5733322441577912,0.45375850796699524,0.39212755068488747,0.18120469347290372,0.12117127329111099,0.027667899000000003,DIAG_NAV,915,avoidance,8.220718167722225,7.058295912327974,0.0,36.0,19.052714997115125,2.877251358702779,2.877251358702779,8.220718167722225,183,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,916
183,nav_dryrun,dryrun,184,1.4,0.0,184,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,917,184,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,918,0.55,True,0.0,,91,0.5717267956052507,0.4569554924964905,0.3809854217583225,0.19074137384692827,0.1204502210021019,0.068667902,DIAG_NAV,920,avoidance,8.238744474947453,6.857737591649805,0.0,36.0,19.050239111130324,2.8835605662316084,2.8835605662316084,8.238744474947453,184,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,921
184,nav_dryrun,dryrun,185,1.4,0.0,185,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,922,185,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,923,0.55,True,0.0,,91,0.5728920076574598,0.4550130069255829,0.38134741869178557,0.19154458896567425,0.12023816257715225,0.019715977000000003,DIAG_NAV,925,avoidance,8.244045935571194,6.86425353645214,0.0,36.0,19.04951096354617,2.885416077449918,2.885416077449918,8.244045935571194,185,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,926
185,nav_dryrun,dryrun,186,1.4,0.0,186,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,927,186,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,928,0.55,True,0.0,,91,0.5655603890909868,0.45587319135665894,0.36887685271228204,0.19668353637870478,0.1209876537322998,0.067076276,DIAG_NAV,930,avoidance,8.225308656692505,6.6397833488210765,0.0,37.0,19.05208450041034,2.8788580298423767,2.8788580298423767,8.225308656692505,186,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,931
186,nav_dryrun,dryrun,187,1.4,0.0,187,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,932,187,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,933,0.55,True,0.0,,91,0.5658204248722862,0.4550607204437256,0.36971757701393515,0.1961028478583511,0.12067332863807678,0.013411729,DIAG_NAV,935,avoidance,8.23316678404808,6.654916386250832,0.0,37.0,19.051005198524305,2.881608374416828,2.881608374416828,8.23316678404808,187,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,936
187,nav_dryrun,dryrun,188,1.4,0.0,188,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,937,188,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,938,0.55,True,0.0,,91,0.5671679658048293,0.45568570494651794,0.37150030620709185,0.19566765959773744,0.12133575975894928,0.036986882000000006,DIAG_NAV,940,avoidance,8.216606006026268,6.687005511727653,0.0,37.0,19.053279796293516,2.875812102109194,2.875812102109194,8.216606006026268,188,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,941
