_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_left_clearance_m,front_min_m,front_right_clearance_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,front_turn_heading_deg,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
133,recon_debug,autonomous,134,1.4,-18.0,134,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,667,134,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,668,0.55,True,0.0,0.6886432234730039,,0.8876205421984196,91,0.7935294079226117,0.6543152332305908,0.011679899332725174,0.7818495085898866,0.49387460947036743,0.005301996000000001,DIAG_NAV,670,gap,0.0,0.21023818798905314,0.34484837647396616,-6.964206155389549,81.0,14.127272727272727,18.0,18.0,53.13978180340959,134,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,671
134,recon_debug,autonomous,135,1.4,-18.0,135,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,672,135,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,673,0.55,True,0.0,0.6887477615049907,,0.8871879521757364,91,0.7939490717510844,0.65444016456604,0.012502324427784428,0.7814467473233,0.49259334802627563,0.028576318000000003,DIAG_NAV,675,gap,0.0,0.2250418397001197,0.34448854629923104,-6.945406673476099,81.0,14.127272727272727,18.0,18.0,53.173952085977085,135,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,676
135,recon_debug,autonomous,136,1.4,-18.0,136,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,677,136,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,678,0.55,True,0.0,0.6887477615049907,,0.8871879521757364,91,0.7939490717510844,0.65444016456604,0.012502324427784428,0.7814467473233,0.49259334802627563,0.13749877900000002,DIAG_NAV,680,gap,0.0,0.2250418397001197,0.34448854629923104,-6.945406673476099,81.0,14.127272727272727,18.0,18.0,53.173952085977085,136,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,681
136,recon_debug,autonomous,137,1.4,-18.0,137,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,682,137,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,683,0.55,True,0.0,0.6892809229237693,,0.8875464033335447,91,0.7943355274754901,0.6554402112960815,0.012386157010110033,0.78194937046538,0.49832719564437866,0.014005893,DIAG_NAV,685,gap,0.0,0.2229508261819806,0.34454241337119057,-6.93929181434214,81.0,14.127272727272727,18.0,18.0,53.16888053264941,137,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,686
137,recon_debug,autonomous,138,1.4,-18.0,138,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,687,138,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,688,0.55,True,0.0,0.6891026603324073,,0.8857312742620707,91,0.7937944614610006,0.6551902294158936,0.013065631158985402,0.7807288303020152,0.49779149889945984,0.023167800000000002,DIAG_NAV,690,gap,0.0,0.23518136086173724,0.3442390995053956,-6.882001487538218,81.0,14.127272727272727,18.0,18.0,53.197591559946446,138,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,691
138,recon_debug,autonomous,139,1.4,-18.0,139,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,692,139,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,693,0.55,True,0.0,0.690017561117808,,0.8855059556663036,91,0.7967898008369264,0.6535900235176086,0.016625884335333296,0.7801639165015931,0.49748995900154114,0.046771126,DIAG_NAV,695,gap,0.0,0.29926591803599933,0.3426968699759278,-6.8420938091973476,81.0,14.127272727272727,18.0,18.0,53.34411102535126,139,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,696
139,recon_debug,autonomous,140,1.4,-18.0,140,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,697,140,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,698,0.55,True,0.0,0.6890952693564552,,0.8793760057418577,91,0.7948914225711379,0.6545652151107788,0.020728956459747372,0.7741624661113905,0.497447669506073,0.017996992,DIAG_NAV,700,gap,0.0,0.3731212162754527,0.34087279777476487,-6.659825773489089,81.0,14.127272727272727,18.0,18.0,53.51649025314498,140,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,701
140,recon_debug,autonomous,141,1.4,-18.0,141,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,702,141,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,703,0.55,True,0.0,0.688957290990012,,0.8775870626972567,91,0.793947558070338,0.6549401879310608,0.0210236272387605,0.7729239308315775,0.49689918756484985,0.040816229,DIAG_NAV,705,gap,0.0,0.378425290297689,0.3407320458904739,-6.602042009753565,81.0,14.127272727272727,18.0,18.0,53.529645906251446,141,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,706
141,recon_debug,autonomous,142,1.4,-18.0,142,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,707,142,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,708,0.55,True,0.0,0.6873433100325721,,0.8920485582202673,91,0.7935543115748915,0.6543622612953186,0.008451474945713855,0.7851028366291777,0.5011898279190063,0.023170985,DIAG_NAV,710,gap,0.0,0.1521265490228494,0.34627244639988236,-7.164683686569332,89.0,14.127272727272727,18.0,18.0,58.234429502702994,142,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,711
142,recon_debug,autonomous,143,1.4,-18.0,143,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,712,143,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,713,0.55,True,0.0,0.6889239262651514,,0.8891455978155136,91,0.7961178918679556,0.6516240239143372,0.013135674363332517,0.782982217504623,0.4970834255218506,0.008761954,DIAG_NAV,715,gap,0.0,0.2364421385399853,0.34422511907579517,-7.007758504262677,82.0,14.127272727272727,18.0,18.0,53.85492955907826,143,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,716
143,recon_debug,autonomous,144,1.4,-18.0,144,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,717,144,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,718,0.55,True,0.0,0.6885887001241956,,0.8894411958754063,91,0.7936903210573418,0.6523492336273193,0.010382441528241082,0.7833078795291007,0.5005881190299988,0.034474879,DIAG_NAV,720,gap,0.0,0.18688394750833948,0.3454215713125449,-7.0298373512923735,82.0,14.127272727272727,18.0,18.0,53.73998489917274,144,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,721
144,recon_debug,autonomous,145,1.4,-18.0,145,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,722,145,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,723,0.55,True,0.0,0.6890561580657959,,0.8786400114336321,91,0.7946340511011523,0.6550651788711548,0.021061671620914768,0.7735723794802375,0.4979318678379059,0.057463360000000005,DIAG_NAV,725,gap,0.0,0.3791100891764658,0.34072329576475474,-6.6354348678742685,81.0,14.127272727272727,18.0,18.0,53.53058468209674,145,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,726
145,recon_debug,autonomous,146,1.4,-18.0,146,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,727,146,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,728,0.55,True,0.0,0.6881171613931656,,0.8924615941941738,91,0.7940426427264546,0.6551956534385681,0.008864087907469287,0.7851785548189854,0.49347060918807983,0.028467740000000002,DIAG_NAV,730,gap,0.0,0.15955358233444716,0.3460928663012837,-7.152055148035288,89.0,14.127272727272727,18.0,18.0,58.25295525582452,146,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,731
146,recon_debug,autonomous,147,1.4,-18.0,147,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,732,147,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,733,0.55,True,0.0,0.6887978580262926,,0.8914473727345467,91,0.7973635792732239,0.651648223400116,0.013063722468437011,0.7842998568047869,0.49753355979919434,0.052449015,DIAG_NAV,735,gap,0.0,0.2351470044318662,0.3442657239648185,-7.092733014788894,89.0,14.127272727272727,18.0,18.0,58.44130362085004,147,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,736
147,recon_debug,autonomous,148,1.4,-18.0,148,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,737,148,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,738,0.55,True,0.0,0.6889597858701434,,0.8890498802065849,91,0.7950394957564598,0.6518734097480774,0.011857252038982136,0.7831822437174777,0.49643173813819885,0.073846462,DIAG_NAV,740,gap,0.0,0.21343053670167844,0.3447800854727411,-7.003153301775454,87.0,14.127272727272727,18.0,18.0,57.077719162558026,148,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,741
148,recon_debug,autonomous,149,1.4,-18.0,149,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,742,149,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,743,0.55,True,0.0,0.688840023108891,,0.888083852827549,91,0.7938488084216451,0.65444016456604,0.01189853310702993,0.7819502753146151,0.49873992800712585,0.019901122,DIAG_NAV,745,gap,0.0,0.21417359592653873,0.3447540557556036,-6.973534040153028,81.0,14.127272727272727,18.0,18.0,53.14875869962755,149,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,746
149,recon_debug,autonomous,150,1.4,-18.0,150,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,747,150,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,748,0.55,True,0.0,0.6902076112372535,,0.8775016396276413,91,0.7938986365185228,0.6555652022361755,0.021286237785259288,0.7726123987332635,0.4926399290561676,0.04589618,DIAG_NAV,750,gap,0.0,0.3831522801346672,0.3406156996848968,-6.555290993663572,81.0,14.127272727272727,18.0,18.0,53.540636007507295,150,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,751
150,recon_debug,autonomous,151,1.4,-18.0,151,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,752,151,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,753,0.55,True,0.0,0.688866670484896,,0.8948094565421343,91,0.7970614348139081,0.65177321434021,0.010217484369828611,0.7868439504440795,0.5054574012756348,0.068039401,DIAG_NAV,755,gap,0.0,0.183914718656915,0.34551337027079354,-7.207997512003339,89.0,14.127272727272727,18.0,18.0,58.312855040184935,151,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,756
151,recon_debug,autonomous,152,1.4,-18.0,152,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,757,152,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,758,0.55,True,0.0,0.6879750341176987,,0.8853047899901867,91,0.7929917310559472,0.6545652151107788,0.012296466412136109,0.7806952646438111,0.4930794835090637,0.039715222,DIAG_NAV,760,gap,0.0,0.22133639541844996,0.3445727514226198,-6.906541455537081,81.0,14.127272727272727,18.0,18.0,53.1658736255271,152,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,761
152,recon_debug,autonomous,153,1.4,-18.0,153,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,762,153,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,763,0.55,True,0.0,0.6872910793338504,,0.8931739237159491,91,0.793568630551183,0.6547789573669434,0.007716065140893624,0.7858525654102894,0.5033252835273743,0.025904908,DIAG_NAV,765,gap,0.0,0.13888917253608524,0.34659686296138364,-7.205899553373454,87.0,14.127272727272727,18.0,18.0,56.89421147385993,153,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,766
153,recon_debug,autonomous,154,1.4,-18.0,154,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,767,154,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,768,0.55,True,0.0,0.6891507395991573,,0.8924630545079708,91,0.7974781919093359,0.6510900259017944,0.012195671371655115,0.7852825205376808,0.49630218744277954,0.00865671,DIAG_NAV,770,gap,0.0,0.21952208468979206,0.3446475213700081,-7.115931021808473,81.0,14.127272727272727,18.0,18.0,53.159208511403655,154,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,771
154,recon_debug,autonomous,155,1.4,-18.0,155,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,772,155,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,773,0.55,True,0.0,0.6891131550073624,,0.8874972444027662,91,0.7937600612640381,0.6539402008056641,0.012176799647351522,0.7815832616166866,0.493522971868515,0.033570951,DIAG_NAV,775,gap,0.0,0.2191823936523274,0.344630770575952,-6.943443128839135,81.0,14.127272727272727,18.0,18.0,53.16044458056898,155,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,776
155,recon_debug,autonomous,156,1.4,-18.0,156,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,777,156,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,778,0.55,True,0.0,0.6903676369360515,,0.8766219558254364,91,0.7953968242157338,0.6555652022361755,0.02308109658793811,0.7723157276277957,0.49307215213775635,0.055738099000000006,DIAG_NAV,780,gap,0.0,0.415459738582886,0.3398435805124773,-6.518901161128473,81.0,14.127272727272727,18.0,18.0,53.61386130360812,156,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,781
156,recon_debug,autonomous,157,1.4,-18.0,157,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,782,157,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,783,0.55,True,0.0,0.6884730458259583,,0.8929024524986744,91,0.7958639763122382,0.6531233787536621,0.009835113678634433,0.7860288626336037,0.49728891253471375,0.0026378300000000003,DIAG_NAV,785,gap,0.0,0.1770320462154198,0.34567477623064125,-7.155029233545065,89.0,14.127272727272727,18.0,18.0,58.2961404284341,157,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,786
157,recon_debug,autonomous,158,1.4,-18.0,158,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,787,158,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,788,0.55,True,0.0,0.6889203126941409,,0.8852484412491322,91,0.7938329424968985,0.6551902294158936,0.01343599719791233,0.7803969452989862,0.4941246211528778,0.026789443000000003,DIAG_NAV,790,gap,0.0,0.24184794956242195,0.3440760848189571,-6.871484499424694,81.0,14.127272727272727,18.0,18.0,53.213051225271414,158,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,791
158,recon_debug,autonomous,159,1.4,-18.0,159,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,792,159,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,793,0.55,True,0.0,0.6875493781907218,,0.8914290256798267,91,0.7934609485227008,0.6546816229820251,0.00880473456956088,0.7846562139531399,0.5032418966293335,0.07095786200000001,DIAG_NAV,795,gap,0.0,0.15848522225209583,0.3461161830269229,-7.135787662118672,82.0,14.127272727272727,18.0,18.0,53.6733272919844,159,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,796
159,recon_debug,autonomous,160,1.4,-18.0,160,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,797,160,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,798,0.55,True,0.0,0.6887734311598318,,0.8909360971301794,91,0.7960892404828753,0.6513739824295044,0.011712482906764854,0.7843767575761105,0.4971146881580353,0.020570911,DIAG_NAV,800,gap,0.0,0.21082469232176737,0.3448506162262899,-7.075693308962166,82.0,14.127272727272727,18.0,18.0,53.79495249450711,160,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,801
160,recon_debug,autonomous,161,1.4,-18.0,161,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,802,161,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,803,0.55,True,0.0,0.6884907675640923,,0.8896139785647392,91,0.7936278041018996,0.6525992155075073,0.01062025081869522,0.7830075532832044,0.49439799785614014,0.043400033000000005,DIAG_NAV,805,gap,0.0,0.19116451473651397,0.3453163337179829,-7.039312385022641,82.0,14.127272727272727,18.0,18.0,53.75007286449119,161,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,806
161,recon_debug,autonomous,162,1.4,-18.0,162,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,807,162,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,808,0.55,True,0.0,0.6889451720884868,,0.8792570252572337,91,0.793672782044078,0.6550651788711548,0.019898373916127365,0.7737744081279506,0.49209335446357727,0.067036579,DIAG_NAV,810,gap,0.0,0.3581707304902926,0.34122506021598986,-6.660914860906141,81.0,14.127272727272727,18.0,18.0,53.48298695158398,162,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,811
162,recon_debug,autonomous,163,1.4,-18.0,163,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,812,163,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,813,0.55,True,0.0,0.6898685274300752,,0.8921543452888727,91,0.7984045786517007,0.6555900573730469,0.01360117039419595,0.7848034082575047,0.49438267946243286,0.014204709000000001,DIAG_NAV,815,gap,0.0,0.2448210670955271,0.34403759727178956,-7.080003625057913,89.0,14.127272727272727,18.0,18.0,58.46488149449579,163,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,816
163,recon_debug,autonomous,164,1.4,-18.0,164,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,817,164,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,818,0.55,True,0.0,0.6893783454541806,,0.8923330809921026,91,0.7978176545529139,0.6521482467651367,0.01246379232817263,0.7853538622247412,0.500546932220459,0.036890200000000005,DIAG_NAV,820,gap,0.0,0.22434826190710733,0.344532175002689,-7.103415743827269,89.0,14.127272727272727,18.0,18.0,58.4139316193936,164,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,821
164,recon_debug,autonomous,165,1.4,-18.0,165,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,822,165,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,823,0.55,True,0.0,0.687223127910069,,0.8870577830821276,91,0.7933856234994046,0.6515961289405823,0.012079829747343007,0.7813057937520616,0.49520838260650635,0.008409186,DIAG_NAV,825,gap,0.0,0.21743693545217413,0.34467101459070837,-6.99421293102205,81.0,14.127272727272727,18.0,18.0,53.15659202730442,165,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,826
165,recon_debug,autonomous,166,1.4,-18.0,166,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,827,166,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,828,0.55,True,0.0,0.688693276473454,,0.8874144218862057,91,0.7935599476792091,0.652179479598999,0.01167709472921441,0.7818828529499947,0.4909190535545349,0.030981008,DIAG_NAV,830,gap,0.0,0.21018770512585938,0.34484981170335327,-6.955240089446308,81.0,14.127272727272727,18.0,18.0,53.1396484425634,166,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,831
166,recon_debug,autonomous,167,1.4,-18.0,167,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,832,167,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,833,0.55,True,0.0,0.6901351681777409,,0.8767504249849627,91,0.794858476450277,0.6564401984214783,0.022410961009253216,0.7724475154410237,0.49689915776252747,0.016478791,DIAG_NAV,835,gap,0.0,0.4033972981665579,0.34013178246740466,-6.531533988252763,81.0,14.127272727272727,18.0,18.0,53.58653386220816,167,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,836
167,recon_debug,autonomous,168,1.4,-18.0,168,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,837,168,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,838,0.55,True,0.0,0.6888130179473332,,0.8905782215297222,91,0.793934679308603,0.6527484059333801,0.010013290439013,0.78392138886959,0.49689799547195435,0.0016927930000000002,DIAG_NAV,840,gap,0.0,0.180239227902234,0.34558571788713577,-7.061782125383616,89.0,14.127272727272727,18.0,18.0,58.30515921101093,168,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,841
168,recon_debug,autonomous,169,1.4,-18.0,169,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,842,169,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,843,0.55,True,0.0,0.6888191487107959,,0.8855428379029036,91,0.7942805997160978,0.6545652151107788,0.013683158976202314,0.7805974407398955,0.4945620894432068,0.025478192,DIAG_NAV,845,gap,0.0,0.24629686157164166,0.343970511626014,-6.885329121723769,81.0,14.127272727272727,18.0,18.0,53.223107415779545,169,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,846
169,recon_debug,autonomous,170,1.4,-18.0,170,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,847,170,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,848,0.55,True,0.0,0.6881880951779229,,0.9005579876177239,91,0.7937190200007239,0.6548151969909668,0.0006807101385075676,0.7930383098622164,0.4980772137641907,0.048210348,DIAG_NAV,850,gap,0.0,0.012252782493136216,0.3496998326328662,-7.432946235393034,81.0,14.127272727272727,18.0,18.0,52.678598352724975,170,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,851
170,recon_debug,autonomous,171,1.4,-18.0,171,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,852,171,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,853,0.55,True,0.0,0.6890205365640146,,0.8946813233196735,91,0.797348793063845,0.6523982286453247,0.010643856503680826,0.7867049365601642,0.49911829829216003,0.019889692,DIAG_NAV,855,gap,0.0,0.19158941706625487,0.3453278291649838,-7.1981275364480615,89.0,14.127272727272727,18.0,18.0,58.331984361802924,171,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,856
171,recon_debug,autonomous,172,1.4,-18.0,172,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,857,172,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,858,0.55,True,0.0,0.6879598157746452,,0.8885292820632458,91,0.793491801550222,0.6524983644485474,0.01056473292613136,0.7829270686240907,0.49768170714378357,0.022860862000000003,DIAG_NAV,860,gap,0.0,0.19016519267036447,0.3453400192454138,-7.019931320101022,89.0,14.127272727272727,18.0,18.0,58.330409938454764,172,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,861
172,recon_debug,autonomous,173,1.4,-18.0,173,8.2,recon_debug,-18.0,18.0,6.3999999999999995,18.0,-1.0,18.0,autonomous,DIAG_STEER,862,173,7.5,recon_debug,7.8531818181818185,False,14.127272727272727,autonomous,DIAG_MOTOR,863,0.55,True,0.0,0.6878553139311927,,0.8890532460063696,91,0.7938459681910138,0.65444016456604,0.010876941701553067,0.7829690264894608,0.4955621063709259,0.066433025,DIAG_NAV,865,gap,0.0,0.1957849506279552,0.34520444803137484,-7.041927622631191,81.0,14.127272727272727,18.0,18.0,53.106025545273006,173,0.0,0.0,recon_debug,autonomous,0.0,0.0,0.0,0.0,DIAG_POSE,866
