_sequence,phase,step,cycle,steer_center_trim_dc,steer_clamped_deg,steer_cycle,steer_dc_center,steer_phase,steer_post_sign_deg,steer_pre_sign_deg,steer_pwm_dc,steer_requested_deg,steer_steering_direction_sign,steer_steering_limit_deg,steer_step,steer__tag,steer__line_no,motor_cycle,motor_neutral_dc,motor_phase,motor_pwm_dc,motor_reverse_mode,motor_speed_pct,motor_step,motor__tag,motor__line_no,effective_front_clearance_m,front_clearance_fallback_used,front_clearance_m,front_min_m,heading_offset_deg,left_clearance_m,left_min_m,left_right_delta_m,right_clearance_m,right_min_m,scan_age_s,_tag,_line_no,active_heading_source,avoidance_heading_deg,centering_heading_deg,centering_weight,gap_heading_deg,speed_pct,steering_deg,steering_pre_servo_deg,target_heading_deg,pose_cycle,pose_distance_from_phase_start_m,pose_lateral_drift_m,pose_phase,pose_step,pose_x,pose_y,pose_yaw_change_deg,pose_yaw_deg,pose__tag,pose__line_no
143,nav_dryrun,dryrun,144,1.4,0.0,144,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,717,144,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,718,0.55,True,0.0,,91,0.5461756595793892,0.45555463433265686,0.3495792717296107,0.19659638784977854,0.11251743137836456,0.006589358,DIAG_NAV,720,avoidance,8.437064215540886,6.292426891132992,0.0,37.0,19.023000195244272,2.95297247543931,2.95297247543931,8.437064215540886,144,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,721
144,nav_dryrun,dryrun,145,1.4,0.0,145,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,722,145,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,723,0.55,True,0.0,,91,0.5523982073579515,0.4566952586174011,0.36154960848036266,0.1908485988775889,0.11105287075042725,0.030634252,DIAG_NAV,725,avoidance,8.473678231239319,6.507892952646528,0.0,36.0,19.017971315663875,2.9657873809337616,2.9657873809337616,8.473678231239319,145,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,726
145,nav_dryrun,dryrun,146,1.4,0.0,146,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,727,146,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,728,0.55,True,0.0,,91,0.5580064530173937,0.4545542299747467,0.360861981604375,0.19714447141301875,0.11065546423196793,0.054221916,DIAG_NAV,730,avoidance,8.483613394200802,6.49551566887875,0.0,35.0,19.01660673608439,2.9692646879702806,2.9692646879702806,8.483613394200802,146,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,731
146,nav_dryrun,dryrun,147,1.4,0.0,147,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,732,147,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,733,0.55,True,0.0,,91,0.5525007903575897,0.45543238520622253,0.35856105481483497,0.19393973554275473,0.11142408847808838,0.000930569,DIAG_NAV,735,avoidance,8.46439778804779,6.454098986667029,0.0,36.0,19.01924597047495,2.9625392258167267,2.9625392258167267,8.46439778804779,147,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,736
147,nav_dryrun,dryrun,148,1.4,0.0,148,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,737,148,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,738,0.55,True,0.0,,91,0.5576840647392802,0.4543723165988922,0.3790932829145359,0.17859078182474428,0.11109978705644608,0.023791214,DIAG_NAV,740,avoidance,8.472505323588848,6.823679092461647,0.0,35.0,19.018132412752532,2.965376863256097,2.965376863256097,8.472505323588848,148,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,741
148,nav_dryrun,dryrun,149,1.4,0.0,149,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,742,149,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,743,0.55,True,0.0,,91,0.5570146938165029,0.45676374435424805,0.36149557522770503,0.1955191185887979,0.11188558489084244,0.024782097000000003,DIAG_NAV,745,avoidance,8.452860377728939,6.506920354098691,0.0,35.0,19.02083061630132,2.9585011322051287,2.9585011322051287,8.452860377728939,149,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,746
149,nav_dryrun,dryrun,150,1.4,0.0,150,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,747,150,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,748,0.55,True,0.0,,91,0.557701630724801,0.4543723464012146,0.361163007834601,0.19653862289019994,0.11214498430490494,0.018158519,DIAG_NAV,750,avoidance,8.446375392377377,6.500934141022817,0.0,35.0,19.021721319213626,2.956231387332082,2.956231387332082,8.446375392377377,150,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,751
150,nav_dryrun,dryrun,151,1.4,0.0,151,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,752,151,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,753,0.55,True,0.0,,91,0.5566043249434895,0.4551866352558136,0.3613925248621003,0.1952118000813893,0.11308740079402924,0.042356706,DIAG_NAV,755,avoidance,8.422814980149269,6.505065447517805,0.0,35.0,19.024957306135562,2.947985243052244,2.947985243052244,8.422814980149269,151,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,756
151,nav_dryrun,dryrun,152,1.4,0.0,152,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,757,152,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,758,0.55,True,0.0,,91,0.5506580446447645,0.4560970962047577,0.35517552862970203,0.19548251601506253,0.1124536469578743,0.06545706600000001,DIAG_NAV,760,avoidance,8.438658826053143,6.393159515334636,0.0,36.0,19.02278117790649,2.9535305891186,2.9535305891186,8.438658826053143,152,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,761
152,nav_dryrun,dryrun,153,1.4,0.0,153,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,762,153,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,763,0.55,True,0.0,,91,0.555637722214063,0.45555222034454346,0.35784816858517077,0.1977895536288923,0.1118706688284874,0.012044465,DIAG_NAV,765,avoidance,8.453233279287815,6.441267034533074,0.0,35.0,19.020779398837213,2.9586316477507353,2.9586316477507353,8.453233279287815,153,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,766
153,nav_dryrun,dryrun,154,1.4,0.0,154,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,767,154,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,768,0.55,True,0.0,,91,0.552584137235369,0.4571554660797119,0.36154762012440533,0.19103651711096367,0.11222408711910248,0.034308421,DIAG_NAV,770,avoidance,8.444397822022438,6.507857162239296,0.0,36.0,19.021992935505555,2.9555392377078533,2.9555392377078533,8.444397822022438,154,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,771
154,nav_dryrun,dryrun,155,1.4,0.0,155,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,772,155,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,773,0.55,True,0.0,,91,0.5573445417814784,0.45628899335861206,0.360819567442616,0.19652497433886237,0.11308863759040833,0.006007946,DIAG_NAV,775,avoidance,8.422784060239792,6.494752213967088,0.0,35.0,19.02496155293828,2.947974421083927,2.947974421083927,8.422784060239792,155,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,776
155,nav_dryrun,dryrun,156,1.4,0.0,156,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,777,156,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,778,0.55,True,0.0,,91,0.5512722296374185,0.45584630966186523,0.3546753710325884,0.19659685860483014,0.11220843344926834,0.030283889,DIAG_NAV,780,avoidance,8.444789163768291,6.384156678586591,0.0,36.0,19.021939185309705,2.955676207318902,2.955676207318902,8.444789163768291,156,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,781
156,nav_dryrun,dryrun,157,1.4,0.0,157,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,782,157,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,783,0.55,True,0.0,,91,0.5508792587688991,0.4568023979663849,0.3600361962935754,0.19084306247532368,0.1112738698720932,0.023883916,DIAG_NAV,785,avoidance,8.46815325319767,6.480651533284357,0.0,36.0,19.018730163026717,2.9638536386191845,2.9638536386191845,8.46815325319767,157,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,786
157,nav_dryrun,dryrun,158,1.4,0.0,158,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,787,158,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,788,0.55,True,0.0,,91,0.5584436630209287,0.45475420355796814,0.36104918509519024,0.1973944779257385,0.11166197806596756,0.073834731,DIAG_NAV,790,avoidance,8.458450548350811,6.498885331713424,0.0,35.0,19.02006281483636,2.960457691922784,2.960457691922784,8.458450548350811,158,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,791
158,nav_dryrun,dryrun,159,1.4,0.0,159,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,792,159,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,793,0.55,True,0.0,,91,0.5528949098927635,0.4557277262210846,0.36133535038236353,0.1915595595103999,0.11243210732936859,0.021871483,DIAG_NAV,795,avoidance,8.439197316765785,6.5040363068825435,0.0,36.0,19.022707217023004,2.953719060868025,2.953719060868025,8.439197316765785,159,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,796
159,nav_dryrun,dryrun,160,1.4,0.0,160,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,797,160,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,798,0.55,True,0.0,,91,0.5583405908611085,0.4555637538433075,0.3609360874949399,0.19740450336616866,0.1119202971458435,0.046284793000000005,DIAG_NAV,800,avoidance,8.451992571353912,6.496849574908918,0.0,35.0,19.020949808192075,2.9581973999738693,2.9581973999738693,8.451992571353912,160,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,801
160,nav_dryrun,dryrun,161,1.4,0.0,161,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,802,161,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,803,0.55,True,0.0,,91,0.5519582280090877,0.45547404885292053,0.357300912147882,0.19465731586120566,0.11239926517009735,0.01737539,DIAG_NAV,805,avoidance,8.440018370747566,6.431416418661876,0.0,36.0,19.02259444650263,2.954006429761648,2.954006429761648,8.440018370747566,161,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,806
161,nav_dryrun,dryrun,162,1.4,0.0,162,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,807,162,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,808,0.55,True,0.0,,91,0.5577671552697817,0.45444372296333313,0.36194346652549947,0.19582368874428224,0.11175326257944107,0.029148879000000003,DIAG_NAV,810,avoidance,8.456168435513973,6.51498239745899,0.0,35.0,19.020376259576757,2.9596589524298906,2.9596589524298906,8.456168435513973,162,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,811
162,nav_dryrun,dryrun,163,1.4,0.0,163,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,812,163,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,813,0.55,True,0.0,,91,0.5562196738190122,0.4553646743297577,0.35842706165075844,0.1977926121682537,0.111141636967659,0.063732885,DIAG_NAV,815,avoidance,8.471459075808525,6.451687109713652,0.0,35.0,19.018276113299937,2.965010676532984,2.965010676532984,8.471459075808525,163,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,816
163,nav_dryrun,dryrun,164,1.4,0.0,164,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,817,164,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,818,0.55,True,0.0,,91,0.5580390584137704,0.4544437527656555,0.3618592959311273,0.19617976248264313,0.11147478967905045,0.009843519,DIAG_NAV,820,avoidance,8.463130258023739,6.513467326760292,0.0,35.0,19.019420063803256,2.9620955903083086,2.9620955903083086,8.463130258023739,164,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,821
164,nav_dryrun,dryrun,165,1.4,0.0,165,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,822,165,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,823,0.55,True,0.0,,91,0.5563635875781378,0.4567776322364807,0.36087066477456065,0.1954929228035771,0.11194071918725967,0.033854727,DIAG_NAV,825,avoidance,8.451482020318508,6.495671965942091,0.0,35.0,19.021019931603224,2.958018707111478,2.958018707111478,8.451482020318508,165,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,826
165,nav_dryrun,dryrun,166,1.4,0.0,166,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,827,166,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,828,0.55,True,0.0,,91,0.5574754219916132,0.453836590051651,0.3687662087484366,0.18870921324317655,0.11190392076969147,0.005954854000000001,DIAG_NAV,830,avoidance,8.452401980757713,6.637791757471859,0.0,35.0,19.02089357643078,2.9583406932651997,2.9583406932651997,8.452401980757713,166,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,831
166,nav_dryrun,dryrun,167,1.4,0.0,167,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,832,167,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,833,0.55,True,0.0,,91,0.5577671047714021,0.4558887183666229,0.36145375505123545,0.19631334972016665,0.11250263452529907,0.029269376000000003,DIAG_NAV,835,avoidance,8.437434136867523,6.506167590922238,0.0,35.0,19.022949387110543,2.953101947903633,2.953101947903633,8.437434136867523,167,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,836
167,nav_dryrun,dryrun,168,1.4,0.0,168,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,837,168,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,838,0.55,True,0.0,,91,0.5502277059214455,0.45584630966186523,0.35420332043146596,0.19602438548997958,0.11127620190382004,0.050900438000000006,DIAG_NAV,840,avoidance,8.468094952404499,6.375659767766387,0.0,36.0,19.018738170552325,2.9638332333415747,2.9638332333415747,8.468094952404499,168,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,841
168,nav_dryrun,dryrun,169,1.4,0.0,169,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,842,169,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,843,0.55,True,0.0,,91,0.5515996072973524,0.45690956711769104,0.3613514271165643,0.19024818018078804,0.11235976964235306,0.070143097,DIAG_NAV,845,avoidance,8.441005758941174,6.504325688098158,0.0,36.0,19.022458830230278,2.9543520156294107,2.9543520156294107,8.441005758941174,169,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,846
169,nav_dryrun,dryrun,170,1.4,0.0,170,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,847,170,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,848,0.55,True,0.0,,91,0.5496983621801649,0.45567965507507324,0.3536374360018847,0.1960609261782802,0.11215730011463165,0.021781059000000002,DIAG_NAV,850,avoidance,8.446067497134209,6.365473848033925,0.0,36.0,19.021763608158764,2.956123623996973,2.956123623996973,8.446067497134209,170,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,851
170,nav_dryrun,dryrun,171,1.4,0.0,171,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,852,171,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,853,0.55,True,0.0,,91,0.5576217952701781,0.4570881724357605,0.3674734312937492,0.1901483639764289,0.11263000965118408,0.026741771,DIAG_NAV,855,avoidance,8.434249758720398,6.6145217632874855,0.0,35.0,19.023386756624237,2.9519874155521393,2.9519874155521393,8.434249758720398,171,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,856
171,nav_dryrun,dryrun,172,1.4,0.0,172,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,857,172,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,858,0.55,True,0.0,,91,0.549284702539444,0.4544312059879303,0.3535518097634218,0.19573289277602215,0.11097773164510727,0.016007775000000002,DIAG_NAV,860,avoidance,8.475556708872318,6.363932575741593,0.0,36.0,19.01771330960716,2.9664448481053114,2.9664448481053114,8.475556708872318,172,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,861
172,nav_dryrun,dryrun,173,1.4,0.0,173,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,862,173,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,863,0.55,True,0.0,,91,0.5586086437106133,0.4557730257511139,0.3685598326846957,0.19004881102591753,0.11111468076705933,0.039719064000000005,DIAG_NAV,865,avoidance,8.472132980823517,6.634076988324523,0.0,35.0,19.018183553467196,2.965246543288231,2.965246543288231,8.472132980823517,173,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,866
173,nav_dryrun,dryrun,174,1.4,0.0,174,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,867,174,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,868,0.55,True,0.0,,91,0.5586086437106133,0.4557730257511139,0.3685598326846957,0.19004881102591753,0.11111468076705933,0.16409794300000002,DIAG_NAV,870,avoidance,8.472132980823517,6.634076988324523,0.0,35.0,19.018183553467196,2.965246543288231,2.965246543288231,8.472132980823517,174,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,871
174,nav_dryrun,dryrun,175,1.4,0.0,175,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,872,175,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,873,0.55,True,0.0,,91,0.5569337954123815,0.4559318423271179,0.3607000031438815,0.19623379226850005,0.11054082959890366,0.000458248,DIAG_NAV,875,avoidance,8.486479260027409,6.492600056589867,0.0,35.0,19.016213113755327,2.970267741009593,2.970267741009593,8.486479260027409,175,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,876
175,nav_dryrun,dryrun,176,1.4,0.0,176,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,877,176,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,878,0.55,True,0.0,,91,0.5563321684797605,0.4539054334163666,0.3591615277386847,0.1971706407410758,0.1120898500084877,0.033326165000000005,DIAG_NAV,880,avoidance,8.447753749787807,6.4649074992963245,0.0,35.0,19.021532003911723,2.9567138124257326,2.9567138124257326,8.447753749787807,176,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,881
176,nav_dryrun,dryrun,177,1.4,0.0,177,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,882,177,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,883,0.55,True,0.0,,91,0.5446333604700425,0.45654693245887756,0.34959878339594297,0.19503457707409955,0.11245084553956985,0.056956697,DIAG_NAV,885,avoidance,8.438728861510754,6.292778101126974,0.0,37.0,19.022771558642503,2.9535551015287638,2.9535551015287638,8.438728861510754,177,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,886
177,nav_dryrun,dryrun,178,1.4,0.0,178,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,887,178,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,888,0.55,True,0.0,,91,0.5582231125897832,0.454479455947876,0.3613255550903258,0.19689755749945737,0.11116194725036621,0.0032024220000000003,DIAG_NAV,890,avoidance,8.470951318740845,6.503859991625864,0.0,35.0,19.018345852963854,2.9648329615592957,2.9648329615592957,8.470951318740845,178,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,891
178,nav_dryrun,dryrun,179,1.4,0.0,179,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,892,179,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,893,0.55,True,0.0,,91,0.5560496846834818,0.45674195885658264,0.36018172869471465,0.1958679559887672,0.11186367273330688,0.050794403,DIAG_NAV,895,avoidance,8.453408181667328,6.483271116504864,0.0,35.0,19.02075537626039,2.9586928635835648,2.9586928635835648,8.453408181667328,179,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,896
179,nav_dryrun,dryrun,180,1.4,0.0,180,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,897,180,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,898,0.55,True,0.0,,91,0.5518694852079664,0.45505738258361816,0.3568553608899214,0.19501412431804502,0.11258752644062042,0.02498635,DIAG_NAV,900,avoidance,8.43531183898449,6.423396496018586,0.0,36.0,19.023240881509178,2.9523591436445713,2.9523591436445713,8.43531183898449,180,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,901
180,nav_dryrun,dryrun,181,1.4,0.0,181,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,902,181,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,903,0.55,True,0.0,,91,0.5578771804769834,0.4563054144382477,0.3617349816929727,0.19614219878401076,0.11230415850877762,0.021551879000000003,DIAG_NAV,905,avoidance,8.44239603728056,6.511229670473508,0.0,35.0,19.022267877606847,2.954838613048196,2.954838613048196,8.44239603728056,181,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,906
181,nav_dryrun,dryrun,182,1.4,0.0,182,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,907,182,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,908,0.55,True,0.0,,91,0.5495422967842647,0.4550383388996124,0.3539689150087687,0.19557338177549596,0.11183752864599228,0.04421473,DIAG_NAV,910,avoidance,8.454061783850193,6.371440470157837,0.0,36.0,19.020665604990878,2.9589216243475676,2.9589216243475676,8.454061783850193,182,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,911
182,nav_dryrun,dryrun,183,1.4,0.0,183,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,912,183,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,913,0.55,True,0.0,,91,0.5563777635494868,0.45533987879753113,0.36730811853582657,0.1890696450136602,0.11184710264205933,0.066334244,DIAG_NAV,915,avoidance,8.453822433948517,6.611546133644878,0.0,35.0,19.020698479337224,2.958837851881981,2.958837851881981,8.453822433948517,183,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,916
183,nav_dryrun,dryrun,184,1.4,0.0,184,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,917,184,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,918,0.55,True,0.0,,91,0.5495990233761924,0.4549669325351715,0.35436576242957796,0.1952332609466144,0.11226106435060501,0.014834618,DIAG_NAV,920,avoidance,8.443473391234875,6.378583723732403,0.0,36.0,19.022119904673577,2.955215686932206,2.955215686932206,8.443473391234875,184,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,921
184,nav_dryrun,dryrun,185,1.4,0.0,185,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,922,185,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,923,0.55,True,0.0,,91,0.5564852936400307,0.4554648697376251,0.367347894443406,0.18913739919662476,0.11291129887104034,0.062860736,DIAG_NAV,925,avoidance,8.427217528223991,6.612262099981308,0.0,35.0,19.024352622828026,2.949526134878397,2.949526134878397,8.427217528223991,185,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,926
185,nav_dryrun,dryrun,186,1.4,0.0,186,8.2,nav_dryrun,0.0,0.0,8.2,0.0,-1.0,18.0,dryrun,DIAG_STEER,927,186,7.5,nav_dryrun,7.5,False,0.0,dryrun,DIAG_MOTOR,928,0.55,True,0.0,,91,0.5500959796564919,0.45518118143081665,0.3540869549829132,0.1960090246735787,0.11126299947500229,0.009108518000000001,DIAG_NAV,930,avoidance,8.468425013124943,6.373565189692438,0.0,36.0,19.018692837212463,2.96394875459373,2.96394875459373,8.468425013124943,186,0.0,0.0,nav_dryrun,dryrun,0.0,0.0,0.0,0.0,DIAG_POSE,931
